AGEP,PINCP,POVPIP
85,41100.0,334
17,4400.0,362
3,N,0
58,120000.0,486
28,0.0,401
50,24000.0,198
87,15000.0,124
56,35000.0,384
8,N,501
0,N,17
20,0.0,187
41,115000.0,501
67,55500.0,354
46,36000.0,362
39,10000.0,75
57,23000.0,501
62,0.0,197
60,56700.0,333
26,25000.0,501
28,78000.0,501
54,107000.0,501
24,25000.0,274
49,15800.0,N
61,10000.0,227
54,0.0,0
13,N,82
55,12000.0,103
63,107000.0,501
74,38700.0,501
32,50000.0,195
63,28800.0,272
18,3000.0,31
68,18200.0,305
13,N,0
32,0.0,N
35,30000.0,90
59,71000.0,501
63,44000.0,501
71,75400.0,501
59,11700.0,501
39,40000.0,256
69,24200.0,206
11,N,111
14,N,501
37,35000.0,227
36,113800.0,501
11,N,501
51,5900.0,44
26,10800.0,312
94,18000.0,501
69,16800.0,260
67,11000.0,298
30,35700.0,256
3,N,501
16,800.0,501
63,0.0,501
65,40000.0,501
84,6000.0,49
10,N,68
5,N,259
70,15060.0,315
38,30600.0,501
65,21000.0,170
67,262000.0,501
59,98390.0,501
27,56900.0,347
53,42800.0,501
31,11400.0,206
21,17500.0,133
48,100000.0,501
14,N,45
40,80000.0,388
41,39000.0,460
15,0.0,501
49,110000.0,501
53,39000.0,295
28,70000.0,501
62,241000.0,501
52,35000.0,357
17,1000.0,443
38,66000.0,501
11,N,501
21,0.0,N
56,70000.0,486
29,40000.0,303
13,N,303
67,48000.0,397
71,87400.0,501
42,25000.0,188
56,61000.0,489
42,170000.0,501
67,10000.0,501
55,216000.0,501
37,15000.0,N
27,35000.0,263
56,45000.0,501
68,75000.0,501
16,0.0,501
51,32000.0,318
45,45000.0,343
60,0.0,501
68,75000.0,501
33,35000.0,321
64,572000.0,501
57,0.0,253
68,84000.0,501
51,104000.0,501
58,0.0,0
42,9600.0,166
26,85000.0,501
24,0.0,206
57,0.0,250
13,N,77
12,N,501
36,36600.0,356
39,50000.0,501
39,0.0,0
70,11500.0,79
64,4800.0,28
28,36000.0,284
72,34000.0,432
76,10800.0,213
10,N,0
88,40000.0,501
16,0.0,78
40,300.0,199
71,15600.0,128
20,500.0,3
32,5900.0,37
70,90800.0,501
53,0.0,0
55,41700.0,501
74,443200.0,501
14,N,93
78,266000.0,501
11,N,501
18,2000.0,N
71,30430.0,246
75,51600.0,426
49,100000.0,501
64,29000.0,219
2,N,501
49,165000.0,501
25,28000.0,196
95,39610.0,329
90,17900.0,148
51,110800.0,501
29,72000.0,501
24,0.0,287
57,90000.0,501
51,89350.0,501
55,50000.0,501
70,11300.0,92
23,5200.0,293
58,249900.0,501
75,201800.0,501
41,83000.0,501
14,N,501
57,45600.0,342
69,0.0,501
67,51600.0,501
69,47120.0,489
60,40010.0,501
56,40000.0,305
43,559300.0,501
60,11000.0,501
21,0.0,N
15,0.0,102
85,8100.0,212
75,27000.0,501
68,45530.0,N
68,24200.0,197
32,91090.0,343
35,100000.0,501
13,N,501
13,N,90
28,134000.0,501
33,49000.0,271
2,N,501
73,133600.0,501
38,0.0,327
57,10600.0,470
2,N,0
25,9800.0,250
44,9000.0,145
16,0.0,0
67,342000.0,501
2,N,501
87,0.0,149
68,0.0,501
42,71000.0,501
37,15000.0,127
23,6000.0,370
64,57700.0,445
35,58000.0,501
51,110000.0,501
11,N,501
23,18000.0,137
25,18000.0,137
24,65000.0,497
52,5000.0,219
32,30000.0,228
36,90000.0,501
28,1700.0,76
13,N,108
22,30000.0,501
15,0.0,28
10,N,123
57,10600.0,80
43,26050.0,158
52,39000.0,325
2,N,147
19,0.0,219
22,23700.0,328
68,13100.0,110
73,21700.0,176
64,139990.0,501
64,185000.0,501
27,13000.0,501
69,244000.0,501
65,18000.0,136
39,117000.0,501
29,115000.0,501
45,0.0,501
63,38200.0,351
13,N,501
20,20.0,N
3,N,8
1,N,501
34,35400.0,270
38,10000.0,501
9,N,200
53,33000.0,249
30,15100.0,332
51,73500.0,495
51,3100.0,417
20,8400.0,300
13,N,501
44,95000.0,501
30,19000.0,204
46,28000.0,324
18,2400.0,48
18,13000.0,343
27,7000.0,501
33,101000.0,501
20,400.0,99
30,16000.0,99
70,69850.0,501
24,28500.0,N
43,80000.0,501
16,2500.0,501
60,25000.0,501
42,142000.0,501
44,151000.0,501
7,N,202
28,-2200.0,12
72,15600.0,301
35,11800.0,88
15,500.0,N
74,35100.0,288
79,80900.0,501
11,N,98
64,60000.0,453
16,0.0,318
31,19200.0,146
80,80000.0,501
48,118000.0,501
72,12000.0,98
46,167200.0,501
43,57000.0,501
52,0.0,N
54,14300.0,501
30,36000.0,273
37,116000.0,501
85,27700.0,227
31,100000.0,501
27,42000.0,501
36,552000.0,501
63,0.0,501
79,27700.0,276
65,50000.0,501
62,15000.0,235
8,N,382
46,0.0,58
71,43100.0,501
53,133000.0,501
58,0.0,0
53,2300.0,213
0,N,418
9,N,501
66,51900.0,180
15,0.0,501
55,130000.0,501
22,5240.0,N
70,28600.0,324
74,13000.0,374
3,N,42
82,14970.0,501
37,0.0,430
13,N,501
31,630.0,7
44,69000.0,501
50,250000.0,501
79,456000.0,501
30,10000.0,203
4,N,200
44,0.0,0
4,N,501
70,0.0,0
77,8200.0,285
23,0.0,0
31,0.0,245
69,2000.0,14
32,0.0,123
31,101200.0,404
27,30000.0,229
55,70000.0,501
33,43000.0,333
57,37000.0,280
8,N,501
64,0.0,280
13,N,142
22,0.0,0
52,150000.0,501
28,40000.0,301
59,36000.0,434
37,60000.0,311
59,15000.0,219
25,43800.0,317
41,30000.0,227
8,N,213
42,30000.0,501
45,32000.0,184
88,25200.0,206
3,N,331
76,18100.0,149
28,53000.0,404
39,40000.0,256
56,0.0,261
6,N,501
34,100000.0,501
25,80000.0,501
63,1500.0,12
34,126000.0,501
89,60000.0,501
17,0.0,221
46,0.0,0
21,0.0,N
20,6800.0,179
48,40000.0,226
63,115000.0,434
11,N,501
28,96000.0,501
7,N,0
78,18000.0,383
20,7000.0,N
54,107000.0,501
60,48000.0,501
45,165000.0,501
50,130000.0,501
15,0.0,501
62,0.0,0
0,N,366
39,40000.0,342
31,30000.0,378
89,6300.0,51
61,65000.0,491
3,N,58
17,0.0,43
58,11600.0,472
27,1200.0,261
33,42000.0,261
86,15000.0,123
59,2200.0,114
1,N,148
17,0.0,501
19,34000.0,312
78,4350.0,59
62,74400.0,501
47,10260.0,113
25,5000.0,371
52,24000.0,183
31,25000.0,414
23,32000.0,240
12,N,108
1,N,501
40,24000.0,460
64,15000.0,239
14,N,362
20,0.0,N
51,98000.0,501
9,N,501
38,9000.0,456
8,N,157
63,0.0,501
43,0.0,225
71,38000.0,501
25,1800.0,15
45,175500.0,501
52,50000.0,333
49,75000.0,501
56,60000.0,455
74,19800.0,501
78,565000.0,501
71,86400.0,501
49,100000.0,501
39,89000.0,501
52,127120.0,501
32,11500.0,93
38,78000.0,312
58,9600.0,73
73,171000.0,501
72,13200.0,108
28,62000.0,468
81,13100.0,156
29,85000.0,501
35,20000.0,255
58,250400.0,501
50,42900.0,501
3,N,241
8,N,250
36,0.0,N
67,30500.0,266
49,12000.0,501
5,N,222
18,0.0,N
47,64000.0,501
78,0.0,0
18,1600.0,N
51,0.0,501
31,88000.0,501
75,7000.0,57
53,6300.0,48
69,45400.0,N
20,4000.0,159
9,N,501
26,30000.0,226
52,20000.0,364
47,48000.0,186
29,13000.0,109
73,47600.0,501
15,7600.0,83
56,9000.0,161
15,0.0,N
19,0.0,404
39,62000.0,476
35,107630.0,501
33,60000.0,232
89,53800.0,501
41,65000.0,501
9,N,501
67,15400.0,126
28,70100.0,501
57,8000.0,47
16,0.0,501
46,0.0,0
20,15000.0,423
65,8200.0,201
83,89500.0,501
69,35000.0,N
19,0.0,N
10,N,501
35,35000.0,350
79,22600.0,184
80,21650.0,198
22,10000.0,338
66,54200.0,441
64,5000.0,501
69,60800.0,439
65,49000.0,407
22,0.0,0
29,35000.0,266
62,46700.0,282
32,3800.0,404
79,27700.0,276
73,13000.0,N
4,N,150
27,0.0,0
53,200000.0,501
45,100000.0,501
53,355400.0,501
7,N,139
73,23500.0,203
75,41000.0,501
20,0.0,177
16,0.0,394
20,15200.0,229
66,8000.0,74
78,18000.0,149
73,0.0,501
28,45000.0,341
62,37000.0,359
16,7000.0,78
29,0.0,0
0,N,501
19,0.0,N
70,12900.0,106
32,8000.0,374
58,75000.0,501
16,0.0,293
42,160000.0,501
30,16000.0,128
7,N,182
69,27500.0,338
69,10300.0,501
69,10800.0,225
11,N,501
50,100000.0,501
59,10600.0,N
6,N,223
69,64840.0,501
0,N,105
27,6300.0,36
65,60000.0,501
28,175000.0,501
71,9600.0,79
62,357000.0,501
58,100000.0,501
49,15000.0,104
82,137000.0,501
18,2000.0,N
19,77000.0,N
44,25000.0,333
45,0.0,501
35,170000.0,501
59,32000.0,395
12,N,83
51,13200.0,399
83,16300.0,134
6,N,2
26,25000.0,501
0,N,443
36,170000.0,501
63,25100.0,143
27,74060.0,501
30,24000.0,185
15,0.0,2
64,185000.0,501
57,102500.0,501
56,150000.0,501
82,41200.0,441
60,36000.0,434
16,0.0,206
45,171000.0,501
65,960.0,7
40,110000.0,501
7,N,194
6,N,380
57,55000.0,501
7,N,105
33,85000.0,501
20,3000.0,501
37,0.0,501
43,150000.0,501
14,N,501
27,510.0,6
68,16100.0,453
48,14000.0,398
35,18000.0,271
7,N,357
63,85400.0,497
25,40000.0,304
19,300.0,305
46,42000.0,320
50,86000.0,501
71,9600.0,79
19,5000.0,N
31,68000.0,501
38,62000.0,501
38,19000.0,167
5,N,501
5,N,4
67,53700.0,501
21,1000.0,N
75,7200.0,N
20,0.0,N
53,250000.0,501
1,N,320
63,37300.0,269
20,8000.0,N
70,179900.0,501
49,24000.0,501
4,N,231
5,N,501
56,80000.0,501
57,47000.0,352
79,138600.0,501
61,130000.0,501
85,312000.0,501
70,46900.0,501
27,26000.0,186
9,N,N
22,0.0,0
61,0.0,2
23,15800.0,501
27,13300.0,108
13,N,176
68,89000.0,501
70,28700.0,324
68,40200.0,414
54,50000.0,377
62,8700.0,92
73,14000.0,231
69,114000.0,501
58,20000.0,352
16,5000.0,53
15,0.0,264
80,56000.0,260
19,4600.0,501
29,60000.0,456
61,15000.0,113
86,11300.0,92
70,10400.0,501
57,20000.0,N
60,49000.0,480
67,36000.0,175
7,N,501
30,95000.0,501
59,56000.0,427
61,9300.0,69
45,26600.0,228
82,6300.0,391
28,90000.0,484
20,20000.0,129
57,157000.0,501
58,0.0,N
81,8900.0,64
40,175000.0,501
47,60000.0,501
23,0.0,0
55,11700.0,131
33,140000.0,501
31,19200.0,64
57,11600.0,88
27,11000.0,501
46,85000.0,501
74,30300.0,429
67,10000.0,82
44,17000.0,132
53,199500.0,501
15,40.0,106
13,N,263
54,150050.0,501
70,11700.0,484
66,28500.0,395
59,9500.0,72
50,10000.0,443
43,559300.0,501
50,2400.0,16
20,3500.0,344
32,1800.0,15
2,N,247
20,400.0,99
27,30000.0,115
37,65060.0,492
65,26300.0,501
56,73000.0,435
49,9000.0,68
0,N,501
17,5700.0,108
78,55730.0,501
5,N,0
26,0.0,176
17,0.0,351
42,9000.0,68
37,97000.0,422
52,14000.0,130
64,347300.0,501
19,3000.0,168
16,9400.0,221
75,12040.0,98
27,78000.0,501
32,225000.0,501
23,7300.0,58
11,N,501
53,112060.0,501
37,30000.0,99
64,145000.0,501
40,0.0,136
82,14400.0,N
52,60000.0,501
57,45600.0,342
37,516800.0,501
69,191000.0,501
46,137000.0,501
32,25000.0,146
66,100400.0,501
60,61300.0,457
57,80000.0,501
35,22100.0,249
73,35300.0,403
18,0.0,N
28,34000.0,166
22,15000.0,88
73,13100.0,334
66,523580.0,501
48,140000.0,501
6,N,501
18,850.0,214
35,105100.0,501
75,297000.0,501
38,52000.0,334
53,65000.0,329
36,13000.0,142
45,270000.0,501
32,80000.0,501
64,8700.0,501
46,14500.0,98
1,N,97
76,1600.0,74
22,0.0,482
68,12000.0,98
47,56200.0,324
33,60000.0,501
58,96000.0,501
3,N,501
40,54000.0,501
19,25000.0,144
24,60000.0,501
35,80000.0,501
47,0.0,501
8,N,415
34,0.0,415
68,55400.0,454
38,92000.0,238
30,9300.0,N
37,0.0,234
68,44600.0,501
61,11100.0,83
55,106000.0,501
55,83000.0,501
38,95000.0,501
23,0.0,501
63,8400.0,329
63,23000.0,207
23,3000.0,251
18,0.0,501
11,N,183
7,N,501
18,1500.0,36
50,5800.0,44
34,42000.0,318
35,167000.0,501
24,0.0,0
77,47100.0,387
25,62000.0,305
56,0.0,310
71,146000.0,501
17,4000.0,85
52,148080.0,501
30,153000.0,501
27,4100.0,324
61,577000.0,501
14,N,501
59,50000.0,501
70,8400.0,N
15,40.0,501
59,125000.0,501
32,95000.0,501
16,3000.0,501
8,N,501
35,63000.0,362
70,55000.0,501
78,10600.0,86
70,24100.0,201
15,0.0,N
63,16000.0,120
53,59000.0,501
35,85000.0,501
5,N,501
63,423200.0,501
20,15000.0,125
76,17710.0,501
4,N,127
41,103000.0,501
83,242100.0,501
34,104000.0,470
21,0.0,107
18,0.0,501
2,N,303
65,80000.0,501
63,70000.0,501
68,49200.0,362
33,50000.0,501
54,22200.0,307
68,8400.0,N
24,13800.0,105
18,7000.0,490
10,N,184
36,36200.0,209
71,6800.0,140
60,140000.0,501
30,24500.0,181
65,16000.0,132
18,0.0,448
17,4000.0,400
58,160000.0,501
24,115000.0,501
70,7800.0,401
10,N,501
23,10400.0,76
52,82000.0,501
5,N,265
18,32000.0,N
16,0.0,501
54,140300.0,501
44,20000.0,247
25,40000.0,415
41,100000.0,501
28,36000.0,299
21,1500.0,12
52,60000.0,468
43,13200.0,266
36,100000.0,501
54,0.0,N
72,26300.0,216
33,43200.0,261
87,278700.0,501
30,155000.0,501
16,0.0,0
8,N,64
30,53000.0,401
32,0.0,47
57,32000.0,244
80,186300.0,501
40,40000.0,302
4,N,199
32,20000.0,77
57,-8400.0,86
74,24000.0,194
41,5000.0,72
51,250000.0,501
48,13000.0,501
54,40000.0,501
83,16300.0,135
26,50000.0,381
31,13000.0,142
60,24000.0,248
28,45000.0,441
20,10000.0,N
28,40000.0,303
86,13800.0,N
69,43400.0,477
2,N,410
37,150000.0,501
34,35500.0,270
72,900.0,7
62,300.0,74
42,571000.0,501
62,102000.0,501
24,53000.0,488
0,N,501
31,30000.0,102
49,0.0,85
56,75000.0,501
41,0.0,153
88,16800.0,138
45,7600.0,40
40,175000.0,501
81,16500.0,166
49,251000.0,501
52,60000.0,458
51,68000.0,426
38,203000.0,501
10,N,501
78,20230.0,348
28,36000.0,275
76,42800.0,501
3,N,127
50,40000.0,305
60,24900.0,501
64,18400.0,140
70,19000.0,270
60,0.0,0
30,31210.0,501
57,-7600.0,86
64,11400.0,242
22,12000.0,426
50,90050.0,501
9,N,294
32,22800.0,172
58,8000.0,208
22,0.0,289
33,56000.0,501
37,122000.0,501
24,80000.0,501
12,N,501
35,25000.0,303
54,41000.0,145
23,5000.0,N
9,N,501
8,N,284
27,3000.0,22
4,N,60
18,200.0,N
74,11500.0,95
69,441500.0,501
76,27000.0,225
7,N,501
28,-2200.0,12
2,N,N
13,N,501
5,N,501
63,22300.0,493
73,852000.0,501
12,N,212
49,410000.0,501
61,55000.0,501
52,38480.0,501
85,59100.0,489
23,19500.0,148
78,174000.0,501
88,176000.0,501
57,0.0,501
62,241000.0,501
54,55000.0,427
44,35000.0,210
5,N,431
59,66000.0,501
24,68000.0,501
54,14300.0,501
58,7500.0,118
27,39600.0,302
66,1600.0,501
11,N,364
22,150000.0,501
52,76000.0,501
12,N,501
2,N,46
73,507900.0,501
40,103000.0,501
63,60000.0,501
81,43200.0,352
10,N,0
94,24000.0,235
11,N,438
4,N,501
30,115000.0,501
47,50000.0,395
79,13200.0,108
80,23660.0,172
74,31830.0,433
55,0.0,0
73,16700.0,226
64,3800.0,262
44,300.0,501
18,3600.0,186
37,60000.0,425
57,62000.0,472
17,800.0,501
5,N,N
51,30000.0,487
3,N,116
5,N,206
35,22000.0,166
54,183700.0,501
43,96000.0,501
77,16400.0,161
38,72000.0,501
16,0.0,199
94,21600.0,235
31,0.0,0
23,50000.0,376
5,N,501
44,68000.0,202
40,200150.0,501
33,12000.0,90
29,500.0,501
80,1400.0,65
48,8000.0,61
58,60000.0,303
87,1600.0,11
64,65000.0,495
74,15600.0,N
49,300000.0,501
55,90000.0,501
30,50100.0,381
58,20000.0,392
37,3000.0,162
58,0.0,501
54,48000.0,501
27,99030.0,501
58,0.0,132
82,56420.0,466
1,N,118
25,7800.0,48
19,0.0,55
50,130000.0,501
47,75000.0,501
20,7000.0,N
70,51200.0,331
66,17100.0,140
30,24000.0,185
31,571000.0,501
19,10000.0,59
63,62000.0,448
71,38200.0,316
42,63000.0,246
7,N,501
15,0.0,137
16,7000.0,96
54,28100.0,221
62,223000.0,501
57,0.0,253
57,56000.0,501
82,56420.0,N
14,N,434
66,51700.0,N
64,11690.0,95
4,N,449
13,N,144
35,50000.0,379
83,209400.0,501
32,0.0,0
60,11000.0,83
6,N,501
22,2000.0,N
34,98000.0,501
38,150520.0,501
5,N,216
86,13400.0,397
27,72000.0,501
31,0.0,98
8,N,78
69,31000.0,269
30,48000.0,282
13,N,44
58,83000.0,501
51,110800.0,501
51,13600.0,222
11,N,189
4,N,404
41,0.0,106
86,11300.0,92
61,41000.0,485
16,0.0,501
30,4500.0,N
50,34000.0,259
84,36400.0,295
21,0.0,0
8,N,320
13,N,108
36,571280.0,501
21,30000.0,N
33,130000.0,501
12,N,423
66,0.0,0
11,N,409
62,178000.0,501
29,37000.0,282
80,19600.0,324
68,15350.0,116
29,45000.0,350
46,3500.0,501
70,88700.0,501
28,10900.0,258
18,8800.0,494
59,0.0,0
25,35000.0,263
28,60000.0,458
21,3000.0,16
9,N,501
0,N,429
25,30000.0,121
19,32000.0,N
28,40000.0,301
17,6000.0,427
27,33000.0,282
16,0.0,85
56,38400.0,501
3,N,501
1,N,353
60,44000.0,501
12,N,211
42,5300.0,501
31,10000.0,75
58,12900.0,96
64,18800.0,156
26,5800.0,45
72,444800.0,501
68,90000.0,501
5,N,335
54,38000.0,288
26,20000.0,333
87,19700.0,501
72,18000.0,501
6,N,257
4,N,133
55,52000.0,394
21,6000.0,45
33,0.0,154
18,0.0,N
21,10000.0,75
35,50000.0,501
31,38000.0,301
56,37000.0,280
17,1300.0,288
84,57800.0,N
65,16000.0,132
28,25000.0,427
17,0.0,187
66,235000.0,501
21,16000.0,120
11,N,501
73,21700.0,137
7,N,326
10,N,116
22,15000.0,106
27,17000.0,279
58,91200.0,501
57,143300.0,501
1,N,148
40,18000.0,85
69,80050.0,501
8,N,102
22,0.0,N
32,0.0,105
29,20000.0,158
76,6200.0,501
57,11600.0,88
3,N,69
29,105000.0,501
80,36000.0,501
43,135000.0,501
74,40000.0,501
61,0.0,434
15,5000.0,101
56,164020.0,500
50,14900.0,229
0,N,454
63,170600.0,501
11,N,501
84,9000.0,N
60,14400.0,501
85,15600.0,N
35,54000.0,501
30,5600.0,501
2,N,186
41,17600.0,159
7,N,105
38,0.0,402
76,13400.0,293
21,3000.0,N
2,N,299
50,2400.0,N
20,10000.0,75
66,10200.0,83
41,38400.0,460
11,N,189
76,181500.0,501
15,8850.0,307
27,5800.0,39
18,0.0,N
28,31000.0,234
73,27000.0,221
35,57000.0,432
62,1600.0,12
38,4900.0,501
11,N,0
20,7000.0,N
15,0.0,18
19,0.0,307
42,135040.0,501
52,40000.0,501
4,N,501
73,36000.0,501
4,N,496
79,236000.0,501
20,0.0,501
44,104000.0,403
31,25000.0,414
19,13500.0,161
23,12400.0,93
48,200000.0,501
64,200000.0,501
68,0.0,6
15,0.0,239
42,100000.0,501
94,9600.0,501
2,N,83
21,0.0,N
24,50000.0,445
60,34100.0,258
74,20700.0,140
12,N,103
10,N,288
83,35390.0,402
72,22000.0,271
51,120000.0,501
63,13000.0,73
85,39000.0,318
42,0.0,0
57,80000.0,501
71,27700.0,403
27,26000.0,501
62,50000.0,501
68,62000.0,501
0,N,291
13,N,501
1,N,353
35,32200.0,161
70,7900.0,101
15,0.0,57
46,110000.0,501
10,N,352
8,N,148
65,21300.0,501
65,528800.0,501
52,128000.0,501
4,N,133
37,0.0,118
32,225000.0,501
26,0.0,176
14,N,501
73,131800.0,501
35,110000.0,501
35,60000.0,431
43,19000.0,108
44,86000.0,423
33,49500.0,328
77,25800.0,501
65,95000.0,501
66,47350.0,393
19,10000.0,N
58,191000.0,501
32,26500.0,501
32,4700.0,44
64,27000.0,499
65,42120.0,501
44,50000.0,380
19,100.0,352
44,352000.0,501
72,31000.0,254
73,85050.0,501
35,552000.0,501
61,113000.0,501
28,45000.0,441
7,N,230
44,16500.0,118
94,16300.0,140
8,N,135
60,183050.0,501
44,163300.0,501
32,45000.0,501
53,12000.0,501
18,4000.0,N
55,145000.0,501
3,N,501
22,7500.0,57
21,18000.0,476
27,0.0,0
72,12870.0,122
12,N,422
60,180000.0,501
10,N,202
1,N,227
10,N,57
33,48000.0,501
37,7000.0,105
59,20800.0,362
20,5000.0,38
59,113000.0,501
25,10000.0,309
47,-6400.0,92
4,N,78
69,42800.0,346
22,0.0,289
25,80000.0,501
65,4800.0,75
17,7000.0,501
31,78000.0,501
42,70000.0,484
81,55230.0,454
39,147000.0,501
51,104000.0,501
47,430.0,63
57,50000.0,379
10,N,N
25,50000.0,379
64,19900.0,468
31,66000.0,392
9,N,81
40,145200.0,501
71,116650.0,501
51,9500.0,57
89,59100.0,436
30,28000.0,468
70,5400.0,242
14,N,501
34,90000.0,501
11,N,129
66,11000.0,90
78,34400.0,501
30,35000.0,181
49,124000.0,501
37,9000.0,501
40,69040.0,501
70,14600.0,119
71,21600.0,305
36,70000.0,501
8,N,501
23,31400.0,295
74,17900.0,501
19,0.0,307
77,6200.0,71
25,1800.0,9
66,22000.0,181
47,108000.0,501
26,10400.0,76
21,4300.0,24
62,40000.0,303
13,N,501
40,40000.0,332
77,6200.0,501
8,N,501
26,10000.0,49
76,75500.0,501
8,N,501
50,8100.0,33
63,88000.0,501
2,N,501
29,20800.0,372
84,32500.0,280
74,62000.0,501
77,13300.0,110
39,257000.0,501
49,32000.0,501
78,14400.0,118
94,12000.0,164
74,40000.0,293
28,30000.0,501
64,0.0,N
6,N,95
20,0.0,N
18,32000.0,N
61,12000.0,91
35,113000.0,501
17,3000.0,458
77,13100.0,75
65,28700.0,495
75,16000.0,254
86,32800.0,501
2,N,326
36,100000.0,501
18,0.0,N
57,96100.0,501
24,73000.0,501
65,9500.0,60
0,N,501
0,N,350
8,N,22
28,25000.0,83
13,N,501
64,595000.0,501
67,47000.0,397
29,10000.0,38
27,17600.0,128
19,0.0,0
8,N,501
31,13000.0,98
24,42000.0,318
60,0.0,256
45,5000.0,480
9,N,N
29,115000.0,501
32,230000.0,501
11,N,246
45,156000.0,501
30,3500.0,194
0,N,501
60,106000.0,501
50,5800.0,44
33,20700.0,398
9,N,501
32,75000.0,501
48,119000.0,501
26,52000.0,378
60,0.0,28
39,9000.0,239
49,14000.0,104
24,0.0,206
34,103000.0,501
2,N,273
12,N,501
54,57000.0,435
72,26300.0,216
22,26700.0,356
9,N,501
63,0.0,0
84,32010.0,474
69,10800.0,N
53,40000.0,232
57,175000.0,501
66,17100.0,501
5,N,176
75,39400.0,451
64,27000.0,499
21,30000.0,N
54,0.0,134
1,N,186
69,0.0,0
18,0.0,78
16,0.0,293
15,0.0,200
64,10000.0,189
27,0.0,N
3,N,501
54,328000.0,501
6,N,274
39,107900.0,501
13,N,196
9,N,476
30,16800.0,99
36,90000.0,501
18,10000.0,208
46,82000.0,501
56,40800.0,345
62,45500.0,384
40,50000.0,N
47,33600.0,198
69,24200.0,206
48,83000.0,501
12,N,124
28,40000.0,501
16,0.0,34
9,N,0
53,68000.0,501
78,0.0,278
29,14400.0,106
19,23900.0,N
53,23000.0,345
72,53900.0,501
22,5000.0,37
67,100200.0,501
9,N,159
66,114000.0,501
12,N,57
18,7100.0,N
51,8800.0,57
6,N,116
20,0.0,N
27,7400.0,189
5,N,501
60,52000.0,346
36,60000.0,305
87,12900.0,105
14,N,459
44,74000.0,501
29,147000.0,501
23,130.0,0
26,43000.0,326
65,0.0,219
49,45000.0,501
44,85000.0,501
50,8100.0,33
9,N,68
68,89000.0,501
75,110000.0,501
84,338900.0,501
94,12000.0,228
53,120000.0,501
33,200000.0,501
12,N,268
32,53000.0,501
73,17600.0,142
4,N,501
17,0.0,301
43,88800.0,501
72,18500.0,N
6,N,328
13,N,N
18,28000.0,206
53,5000.0,144
60,70000.0,501
56,140000.0,501
33,87000.0,501
19,1200.0,9
29,50000.0,501
74,29800.0,262
81,4600.0,274
61,40020.0,246
45,13600.0,N
3,N,182
59,15000.0,114
46,200000.0,501
13,N,303
37,41500.0,501
35,0.0,N
62,8000.0,501
40,8400.0,248
6,N,340
36,100000.0,501
7,N,42
35,36000.0,501
38,125000.0,228
5,N,501
23,19000.0,501
5,N,440
13,N,71
27,41600.0,317
88,45900.0,375
31,47100.0,359
17,0.0,135
58,0.0,152
51,73500.0,501
40,67000.0,501
21,0.0,N
17,250.0,N
55,35000.0,464
10,N,214
62,12000.0,253
70,8000.0,101
44,9300.0,145
40,385000.0,501
34,83000.0,501
6,N,390
15,0.0,501
11,N,246
59,35000.0,264
36,52000.0,501
61,16000.0,262
42,50000.0,501
66,141500.0,501
30,47000.0,356
32,225000.0,501
27,9000.0,501
57,8000.0,208
19,0.0,N
1,N,92
42,32600.0,N
53,40000.0,305
71,30500.0,252
6,N,266
4,N,338
53,11300.0,138
37,10500.0,79
57,10000.0,75
16,9400.0,96
46,85000.0,501
40,37000.0,159
67,1500.0,121
66,16300.0,134
50,4100.0,256
17,0.0,202
77,448000.0,501
56,115000.0,501
15,0.0,487
7,N,194
25,9800.0,75
74,23000.0,405
58,99000.0,501
68,11000.0,122
45,271000.0,501
61,65000.0,491
54,16000.0,178
62,155000.0,501
32,80000.0,501
76,174700.0,501
17,0.0,501
25,27000.0,339
66,85000.0,501
18,0.0,N
49,12000.0,325
55,66800.0,501
44,60000.0,341
56,40000.0,302
5,N,501
71,7200.0,36
39,250000.0,501
19,0.0,N
53,120000.0,501
35,59200.0,501
48,100000.0,501
37,0.0,501
59,54000.0,411
29,13000.0,109
35,50600.0,405
15,0.0,19
81,13900.0,112
45,44500.0,265
33,29000.0,221
21,3500.0,501
71,15600.0,129
33,51000.0,384
3,N,206
64,40000.0,501
8,N,92
22,28000.0,175
76,26100.0,217
50,268000.0,501
51,5000.0,154
35,16000.0,113
18,6000.0,501
0,N,443
73,185000.0,501
36,58000.0,N
59,15000.0,219
24,14000.0,474
11,N,313
19,0.0,N
18,8700.0,211
33,49500.0,501
54,76140.0,501
64,6500.0,369
65,29000.0,495
17,1400.0,501
59,19600.0,95
51,12800.0,501
42,35000.0,263
79,36000.0,297
34,35500.0,270
31,140000.0,501
15,0.0,121
35,50600.0,451
33,100000.0,501
54,36200.0,501
4,N,324
92,7200.0,141
27,125000.0,501
72,12870.0,122
86,11600.0,492
70,209700.0,501
1,N,501
36,125000.0,501
37,156000.0,501
33,30000.0,N
25,36000.0,408
65,0.0,454
3,N,501
59,0.0,347
30,21000.0,160
58,387170.0,501
1,N,44
42,71000.0,501
57,78000.0,501
50,49000.0,501
23,1900.0,501
58,250400.0,501
9,N,501
21,0.0,0
68,28500.0,420
77,55600.0,501
32,54000.0,501
8,N,501
75,54400.0,448
40,242000.0,501
21,5200.0,112
82,71580.0,501
46,100000.0,501
9,N,77
1,N,122
39,0.0,501
27,83000.0,501
5,N,51
15,3600.0,501
13,N,501
27,7500.0,180
69,9500.0,78
39,770.0,3
31,77000.0,501
23,11000.0,83
14,N,278
29,58000.0,379
