,Unnamed: 0,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
989,8623,25-01300,41,2,1,0,1,2,4,1,1,1457.2,5070,6,10,85000.0,8,333,N,2,2,2,2,94,92
990,8624,25-01000,39,1,1,0,3,2,4,1,1,2447.1,7980,12,11,139000.0,9,501,N,2,2,2,2,54,51
991,8625,25-02800,72,1,1,0,1,0,2,1,1,3683.9,7270,10,11,79000.0,7,501,N,1,2,2,2,107,108
992,8626,25-02800,67,1,1,0,1,0,2,1,1,3683.9,9470,16,9,142000.0,9,501,N,2,2,2,1,96,95
993,8627,25-00503,87,1,1,0,1,0,2,1,1,2872.7,N,N,9,115600.0,8,501,N,2,2,1,1,119,120
994,8628,25-00703,69,2,1,0,1,0,2,1,1,2195.3,N,N,8,14000.0,3,501,N,2,1,2,2,93,85
995,8629,25-01300,59,2,1,0,1,1,3,1,1,1457.2,7390,10,10,11000.0,2,501,N,2,2,2,2,89,90
996,8630,25-01300,63,1,1,0,1,0,3,1,1,1457.2,6170,7,8,120000.0,8,501,N,2,2,2,2,90,84
997,8631,25-00503,35,1,1,0,1,2,4,1,1,2872.7,2190,4,12,21000.0,3,501,N,2,2,2,2,57,57
998,8632,25-02800,72,1,1,0,1,0,2,1,2,3683.9,N,N,4,71100.0,7,501,2,2,2,2,2,148,147
999,8633,25-00703,37,2,1,0,1,3,5,1,1,2195.3,7860,11,9,56000.0,6,501,N,2,2,2,2,65,65
1000,8634,25-00503,39,1,1,0,1,3,5,1,1,2872.7,8070,12,11,115000.0,8,501,N,2,2,2,2,133,132
1001,8635,25-01000,33,2,1,0,1,1,3,1,1,2447.1,6970,9,9,125000.0,9,501,N,2,2,2,2,116,117
1002,8636,25-00703,34,2,1,0,3,1,3,1,1,2195.3,7380,10,9,87000.0,8,501,N,2,2,2,2,304,304
1003,8637,25-02800,56,2,1,0,2,0,2,1,1,3683.9,7290,10,9,299000.0,9,501,N,2,2,2,2,56,64
1004,8638,25-01000,66,1,1,0,1,0,2,1,1,2447.1,3990,4,9,43300.0,5,465,N,2,2,2,2,84,98
1005,8639,25-00503,44,2,1,0,1,2,4,1,1,2872.7,N,N,9,0.0,0,501,N,2,2,2,2,85,84
1006,8640,25-01300,41,1,1,0,1,3,5,1,1,1457.2,7380,10,9,352000.0,9,501,N,2,2,2,2,61,61
1007,8641,25-00703,60,2,1,0,1,0,2,1,1,2195.3,8191,12,9,75000.0,7,501,N,2,2,2,2,57,58
1008,8642,25-01000,83,1,1,0,1,0,2,1,2,2447.1,N,N,5,22500.0,3,203,N,2,2,2,2,166,166
1009,8643,25-00703,39,1,1,0,1,0,2,1,1,2195.3,8680,14,7,90000.0,8,501,N,2,2,2,2,126,115
1010,8644,25-02800,79,1,1,0,1,0,6,1,1,3683.9,N,N,10,57300.0,6,501,N,2,2,2,2,124,111
1011,8645,25-00703,76,1,1,0,1,0,2,1,1,2195.3,N,N,10,71900.0,7,501,N,2,2,2,2,55,55
1012,8646,25-01300,57,2,1,0,1,1,3,1,1,1457.2,9380,16,8,48000.0,6,386,N,2,2,2,2,54,54
1013,8647,25-00503,90,1,1,0,1,0,2,1,1,2872.7,N,N,9,23400.0,3,255,N,2,2,2,2,36,35
1014,8648,25-02800,68,1,1,0,1,0,2,1,1,3683.9,9090,15,8,45000.0,5,501,N,2,2,2,2,115,114
1015,8649,25-01300,60,1,1,0,3,0,3,1,1,1457.2,8370,13,10,201000.0,9,501,N,2,2,2,2,99,99
1016,8650,25-00703,70,1,1,0,1,0,2,1,1,2195.3,6180,7,8,55200.0,6,501,N,2,2,2,2,38,39
1017,8651,25-01300,50,1,1,0,1,0,2,1,1,1457.2,3895,4,9,75000.0,7,501,N,2,2,2,2,77,68
1018,8652,25-00503,59,1,1,0,1,0,2,1,1,2872.7,6870,9,10,150000.0,9,501,N,2,2,2,2,64,50
1019,8653,25-02800,70,2,1,0,1,0,2,1,1,3683.9,6890,9,9,126000.0,9,501,N,2,2,2,2,97,107
1020,8654,25-02800,68,1,1,0,1,0,2,1,1,3683.9,7460,10,9,113200.0,8,501,2,2,2,2,2,116,114
1021,8655,25-01300,30,2,1,0,1,1,3,1,1,1457.2,770,3,5,53000.0,6,501,N,2,2,2,2,122,124
1022,8656,25-00503,69,1,1,0,1,0,3,1,1,2872.7,7860,11,7,41700.0,5,318,N,2,2,2,2,41,41
1023,8657,25-00703,65,1,1,0,1,0,2,1,1,2195.3,3390,4,9,155000.0,9,501,N,2,2,2,2,66,70
1024,8658,25-00503,43,1,1,0,9,2,4,1,2,2872.7,8090,12,10,178000.0,9,501,N,2,2,2,2,298,298
1025,8659,25-00703,31,2,1,0,1,0,2,1,2,2195.3,7270,10,9,125000.0,9,501,N,2,2,2,2,179,179
1026,8660,25-01300,80,2,1,0,1,0,2,1,1,1457.2,N,N,8,40000.0,5,501,N,2,1,2,2,78,79
1027,8661,25-00503,39,1,1,0,1,1,3,1,1,2872.7,4990,6,7,74000.0,7,501,N,2,2,2,2,87,87
1028,8662,25-01300,42,2,1,0,1,2,4,1,1,1457.2,8191,12,9,71000.0,7,276,N,2,2,2,2,66,66
1029,8663,25-01300,59,2,1,0,1,1,4,1,1,1457.2,6170,7,10,465000.0,9,501,N,2,2,2,2,69,69
1030,8664,25-00503,72,1,1,0,1,0,2,1,1,2872.7,4270,5,9,102500.0,8,501,N,2,2,2,2,90,90
1031,8665,25-00703,65,2,1,0,1,0,2,1,1,2195.3,N,N,8,43400.0,5,501,N,2,2,2,2,53,49
1032,8666,25-02800,32,2,1,0,1,2,5,1,1,3683.9,2870,4,5,41600.0,5,397,N,2,2,2,2,130,146
1033,8667,25-01000,70,1,1,0,1,0,2,1,1,2447.1,7970,12,7,9800.0,2,316,N,2,2,2,2,67,68
1034,8668,25-02800,53,1,1,0,1,0,4,1,1,3683.9,770,3,5,75000.0,7,501,N,2,2,2,2,69,62
1035,8669,25-00703,79,1,1,0,1,0,2,1,1,2195.3,6390,7,12,31910.0,4,271,N,2,2,2,2,65,65
1036,8670,25-00703,33,2,1,0,1,0,2,1,1,2195.3,6870,9,10,170000.0,9,501,N,2,2,2,2,120,120
1037,8671,25-00703,39,2,1,0,1,4,6,1,1,2195.3,3580,4,7,87000.0,8,501,N,2,2,2,2,59,59
1038,8672,25-00503,41,1,1,0,1,2,4,1,2,2872.7,7860,11,11,25000.0,4,501,N,2,2,2,2,65,66
1039,8673,25-01000,75,2,1,0,1,0,2,1,2,2447.1,N,N,7,11500.0,2,127,N,2,2,2,2,90,91
1040,8674,25-01300,57,1,1,0,1,0,3,1,1,1457.2,6991,9,11,352000.0,9,501,N,2,2,2,2,66,67
1041,8675,25-01000,35,1,1,0,6,0,2,1,1,2447.1,7460,10,12,70000.0,7,501,N,2,2,2,2,70,67
1042,8676,25-00703,72,1,1,0,1,0,2,1,1,2195.3,N,N,5,11940.0,2,425,N,2,2,2,2,103,102
1043,8677,25-01300,38,1,1,0,1,2,4,1,1,1457.2,7870,11,10,152000.0,9,501,N,2,2,2,2,121,121
1044,8678,25-02800,37,1,1,0,1,1,3,1,1,3683.9,8563,14,8,80000.0,7,423,N,2,2,2,2,81,81
1045,8679,25-00703,50,2,1,0,1,1,3,1,1,2195.3,6991,9,7,117000.0,8,501,N,2,2,2,2,113,114
1046,8680,25-01300,32,1,1,0,2,1,4,1,2,1457.2,8170,12,9,80700.0,7,501,N,2,2,2,2,91,91
1047,8681,25-00703,57,2,1,0,1,0,2,1,1,2195.3,7860,11,10,62000.0,6,501,N,2,2,2,2,64,62
1048,8682,25-02800,41,1,1,0,1,2,4,1,1,3683.9,8270,12,7,62000.0,6,501,N,2,2,2,2,81,81
1049,8683,25-00703,74,2,1,0,1,0,2,1,1,2195.3,7670,10,9,219600.0,9,501,N,2,2,2,2,52,53
1050,8684,25-00703,87,1,1,0,1,0,2,1,2,2195.3,N,N,10,49020.0,6,425,2,2,2,1,1,109,97
1051,8685,25-01000,37,2,1,0,1,0,2,1,1,2447.1,3291,4,10,100000.0,8,501,N,2,2,2,2,137,162
1052,8686,25-01300,37,2,1,0,1,2,4,1,1,1457.2,7071,9,9,100250.0,8,501,N,2,2,2,2,154,151
1053,8687,25-00503,50,1,1,0,6,2,4,1,1,2872.7,6870,9,10,350000.0,9,501,N,2,2,2,2,53,54
1054,8688,25-01000,48,2,1,0,1,2,4,1,1,2447.1,8191,12,9,110000.0,8,501,N,2,2,2,2,93,92
1055,8689,25-01300,47,2,1,0,1,2,4,1,1,1457.2,5170,6,10,36000.0,5,501,N,2,2,2,2,57,71
1056,8690,25-01000,54,1,1,0,1,1,4,1,1,2447.1,770,3,6,65000.0,7,501,N,2,2,2,2,78,70
1057,8691,25-01000,58,1,1,0,1,0,2,1,1,2447.1,770,3,9,52000.0,6,501,N,2,2,2,2,125,106
1058,8692,25-01300,40,1,1,0,6,2,4,1,2,1457.2,3490,4,10,70000.0,7,273,N,2,2,2,2,77,77
1059,8693,25-00503,60,2,1,0,1,0,2,1,1,2872.7,670,2,10,125000.0,9,501,N,2,2,2,2,49,50
1060,8694,25-01300,83,2,1,0,1,0,2,1,1,1457.2,N,N,1,18000.0,3,213,N,2,2,2,2,45,43
1061,8695,25-00703,59,1,1,0,1,0,3,1,1,2195.3,770,3,10,62750.0,6,501,N,2,2,2,2,24,25
1062,8696,25-00703,51,1,1,0,1,3,6,1,1,2195.3,6870,9,9,141000.0,9,501,N,2,2,2,2,61,59
1063,8697,25-00503,42,2,1,0,1,2,4,1,1,2872.7,7380,10,10,236000.0,9,501,N,2,2,2,2,59,58
1064,8698,25-00503,28,1,1,0,1,2,4,1,2,2872.7,5381,6,7,10000.0,2,235,N,2,2,2,2,30,30
1065,8699,25-00503,64,2,1,0,1,0,3,1,1,2872.7,7860,11,10,14000.0,3,501,N,2,2,2,2,89,93
1066,8700,25-00703,46,2,1,0,1,2,4,1,1,2195.3,8090,12,9,66000.0,7,501,N,2,2,2,2,34,35
1067,8701,25-00703,71,1,1,0,1,0,3,1,1,2195.3,6190,7,9,72000.0,7,501,N,2,2,2,2,67,67
1068,8702,25-02800,68,1,1,0,1,0,2,1,1,3683.9,7071,9,4,3100.0,1,501,N,2,2,2,2,67,67
1069,8703,25-00703,38,1,1,0,1,2,4,1,1,2195.3,6490,8,10,217700.0,9,501,2,2,2,2,2,68,67
1070,8704,25-00503,46,2,1,0,1,1,3,1,1,2872.7,7970,12,9,96000.0,8,501,N,2,2,2,2,76,75
1071,8705,25-00703,79,2,1,0,1,0,2,1,2,2195.3,N,N,9,-1600.0,0,501,N,2,2,2,2,52,59
1072,8706,25-02800,47,1,1,0,1,0,3,1,1,3683.9,6690,8,8,78000.0,7,501,N,2,2,2,2,100,99
1073,8707,25-00703,32,2,1,0,1,2,4,1,1,2195.3,370,1,9,100000.0,8,501,N,2,2,2,2,167,166
1074,8708,25-00703,47,2,1,0,1,2,5,1,1,2195.3,4795,6,9,250000.0,9,501,N,2,2,2,2,47,47
1075,8709,25-01300,51,1,1,0,1,0,2,1,1,1457.2,2290,4,9,110000.0,8,501,N,2,2,2,2,118,118
1076,8710,25-01300,42,1,1,0,1,2,4,1,1,1457.2,7860,11,10,30000.0,4,470,N,2,2,2,2,142,143
1077,8711,25-01300,51,1,1,0,6,0,3,1,1,1457.2,3390,4,10,134000.0,9,501,N,2,2,2,2,49,49
1078,8712,25-01300,29,2,1,0,1,0,2,1,1,1457.2,7460,10,9,95000.0,8,501,N,2,2,2,2,85,81
1079,8713,25-00703,76,2,1,0,1,0,2,1,1,2195.3,N,N,10,0.0,0,501,N,2,2,2,1,41,44
1080,8714,25-01000,64,1,1,0,1,0,2,1,1,2447.1,N,N,8,50600.0,6,501,N,2,2,2,2,110,110
1081,8715,25-01300,41,1,1,0,1,2,4,1,1,1457.2,7460,10,9,160000.0,9,501,N,2,2,2,2,66,67
1082,8716,25-00703,59,2,1,0,1,0,3,1,1,2195.3,7860,11,10,1200.0,1,222,N,2,2,2,2,75,73
1083,8717,25-01300,47,2,1,0,1,1,3,1,1,1457.2,4195,5,11,310000.0,9,501,N,2,2,2,2,49,50
1084,8718,25-00703,51,2,1,0,1,1,3,1,1,2195.3,7390,10,10,50000.0,6,501,N,2,2,2,2,122,122
1085,8719,25-00703,59,2,1,0,1,0,2,1,1,2195.3,N,N,5,0.0,0,382,N,2,2,2,2,95,92
1086,8720,25-01000,32,1,1,0,1,0,2,1,1,2447.1,6970,9,9,185000.0,9,501,N,2,2,2,2,188,188
1087,8721,25-01300,52,1,1,0,1,1,3,1,1,1457.2,8290,12,9,100000.0,8,501,N,2,2,2,2,60,49
1088,8722,25-01300,82,1,1,0,1,0,2,1,1,1457.2,N,N,7,33900.0,4,316,N,2,2,2,2,131,131
1089,8723,25-00703,66,2,1,0,1,0,2,1,1,2195.3,8564,14,9,13500.0,2,470,N,2,2,2,2,44,41
1090,8724,25-02800,39,1,1,0,1,2,4,1,1,3683.9,9470,16,8,60000.0,6,501,N,2,2,2,2,69,80
1091,8725,25-02800,39,1,1,0,5,2,5,1,1,3683.9,6970,9,9,100000.0,8,501,N,2,2,2,2,72,72
1092,8726,25-01300,45,2,1,0,6,0,3,1,2,1457.2,8290,12,8,38000.0,5,467,N,2,2,2,2,37,75
1093,8727,25-01000,34,2,1,0,1,2,4,1,1,2447.1,6970,9,9,105000.0,8,501,N,2,2,2,2,133,127
1094,8728,25-01000,48,2,1,0,1,1,3,1,1,2447.1,7270,10,8,30000.0,4,501,N,2,2,2,2,43,42
1095,8729,25-01000,66,1,1,0,1,0,3,1,1,2447.1,7860,11,10,85500.0,8,501,N,2,2,2,2,84,99
1096,8730,25-00503,54,1,1,0,1,0,2,1,1,2872.7,6070,7,7,78500.0,7,501,N,2,2,2,2,56,56
1097,8731,25-01000,47,1,1,0,1,2,4,1,1,2447.1,6380,7,9,40000.0,5,416,N,2,2,2,2,109,128
1098,8732,25-01000,75,1,1,0,1,0,3,1,1,2447.1,N,N,5,28000.0,4,501,N,2,2,2,2,46,52
1099,8733,25-00503,58,1,1,0,1,0,2,1,1,2872.7,9370,16,7,80000.0,7,501,N,2,2,2,2,120,89
1100,8734,25-02800,34,2,1,0,1,4,6,1,1,3683.9,7860,11,10,50000.0,6,501,N,2,2,2,2,94,74
1101,8735,25-02800,52,2,1,0,1,0,6,1,1,3683.9,6991,9,7,64000.0,7,501,N,2,2,2,2,94,93
1102,8736,25-01000,49,2,1,0,1,2,4,1,1,2447.1,8191,12,10,67000.0,7,416,N,2,2,2,2,127,128
1103,8737,25-01000,59,1,1,0,1,0,4,1,1,2447.1,N,N,5,0.0,0,501,N,2,2,2,2,60,57
1104,8738,25-00703,86,2,1,0,1,0,2,1,2,2195.3,N,N,7,278500.0,9,501,N,2,2,1,2,91,92
1105,8739,25-00503,40,1,1,0,1,3,5,1,1,2872.7,7860,11,10,85000.0,8,501,N,2,2,2,2,95,93
1106,8740,25-00703,79,2,1,0,1,0,2,1,1,2195.3,N,N,5,17000.0,3,423,N,2,2,2,2,50,56
1107,8741,25-01300,61,1,1,0,1,0,2,1,1,1457.2,9470,16,8,74000.0,7,501,N,2,2,2,2,98,90
1108,8742,25-01000,35,2,1,0,2,1,3,1,1,2447.1,2670,4,4,31000.0,4,281,N,2,2,2,2,233,205
1109,8743,25-01300,43,1,1,0,1,2,4,1,1,1457.2,9160,15,10,85000.0,8,358,N,2,2,2,2,92,92
1110,8744,25-01300,35,1,1,0,1,2,4,1,1,1457.2,7860,11,9,63000.0,6,501,N,2,2,2,2,166,166
1111,8745,25-01000,81,2,1,0,1,0,2,1,1,2447.1,N,N,9,21000.0,3,501,N,2,2,2,2,91,93
1112,8746,25-00703,28,1,1,0,1,1,3,1,1,2195.3,7470,10,9,42000.0,5,501,N,2,2,2,2,107,107
1113,8747,25-00703,81,2,1,0,1,0,2,1,2,2195.3,N,N,9,17300.0,3,258,4,2,2,2,2,26,29
1114,8748,25-00503,37,2,1,0,6,2,4,1,1,2872.7,7870,11,12,90000.0,8,347,N,2,2,2,2,75,75
1115,8749,25-01300,37,2,1,0,1,2,5,1,1,1457.2,8270,12,6,28000.0,4,443,N,2,2,2,2,129,126
1116,8750,25-00703,28,2,1,0,1,1,3,1,2,2195.3,8680,14,5,4100.0,1,501,N,2,2,2,2,60,60
1117,8751,25-00703,31,2,1,0,1,1,3,1,1,2195.3,6991,9,10,100000.0,8,501,N,2,2,2,2,57,55
1118,8752,25-00503,58,1,1,0,1,0,3,1,2,2872.7,6695,8,11,87800.0,8,501,N,2,2,2,2,72,58
1119,8753,25-01000,72,1,1,0,1,0,2,1,1,2447.1,7270,10,11,167500.0,9,501,N,2,2,2,2,73,74
1120,8754,25-01000,56,1,1,0,1,0,6,1,1,2447.1,770,3,5,120000.0,8,501,N,2,2,2,2,121,111
1121,8755,25-00703,47,2,1,0,1,3,6,1,1,2195.3,7980,12,11,27600.0,4,501,N,2,2,2,2,57,58
1122,8756,25-00503,47,1,1,0,1,0,2,1,2,2872.7,7390,10,9,240000.0,9,501,N,2,2,2,2,125,125
1123,8757,25-01300,69,1,1,0,1,0,2,1,1,1457.2,N,N,7,28800.0,4,377,N,2,2,2,2,77,74
1124,8758,25-00703,56,1,1,0,1,0,3,1,1,2195.3,4795,6,9,105000.0,8,501,N,2,2,2,2,93,93
1125,8759,25-02800,70,1,1,0,1,0,2,1,1,3683.9,570,2,7,0.0,0,91,N,2,2,2,2,80,80
1126,8760,25-00503,49,2,1,0,1,4,6,1,1,2872.7,7460,10,9,120000.0,8,501,N,2,2,2,2,95,97
1127,8761,25-00703,36,2,1,0,1,1,3,1,1,2195.3,8191,12,9,62000.0,6,501,N,2,2,2,2,63,67
1128,8762,25-00503,70,2,1,0,1,0,2,1,1,2872.7,N,N,10,81000.0,7,501,N,2,2,2,2,47,45
1129,8763,25-02800,50,2,1,4,1,3,5,1,1,3683.9,5690,6,9,8000.0,2,501,N,2,2,2,2,96,128
1130,8764,25-00503,43,1,1,0,6,2,4,1,1,2872.7,3370,4,9,110000.0,8,501,N,2,2,2,2,76,77
1131,8765,25-02800,51,2,1,0,1,0,2,1,1,3683.9,5470,6,8,40000.0,5,501,N,2,2,2,2,57,65
1132,8766,25-01300,72,2,1,0,1,0,2,1,1,1457.2,N,N,8,42400.0,5,501,N,1,2,2,2,179,179
1133,8767,25-00703,48,1,1,0,1,3,5,1,1,2195.3,3291,4,9,80700.0,7,471,N,2,2,2,2,62,62
1134,8768,25-01300,48,2,1,0,1,2,5,1,1,1457.2,6870,9,8,75000.0,7,501,N,2,2,2,2,73,73
1135,8769,25-00703,40,1,1,0,1,2,4,1,1,2195.3,770,3,9,50200.0,6,272,N,2,2,2,2,63,59
1136,8770,25-01000,83,1,1,0,1,0,2,1,2,2447.1,N,N,9,58100.0,6,501,N,1,2,2,2,113,112
1137,8771,25-01000,38,2,1,0,1,3,5,1,1,2447.1,7280,10,9,627000.0,9,501,N,2,2,2,2,108,109
1138,8772,25-02800,40,1,1,0,1,2,4,1,1,3683.9,6991,9,10,190000.0,9,501,N,2,2,2,2,85,86
1139,8773,25-00503,41,2,1,0,1,1,3,1,1,2872.7,9480,16,10,72350.0,7,501,N,2,2,2,2,49,49
1140,8774,25-00503,71,2,1,0,1,0,2,1,1,2872.7,N,N,8,38000.0,5,501,N,2,2,2,2,76,76
1141,8775,25-00703,89,1,1,0,1,0,2,1,1,2195.3,N,N,11,73400.0,7,501,N,2,2,2,1,66,62
1142,8776,25-02800,62,2,1,0,1,0,2,1,1,3683.9,9170,15,9,30600.0,4,501,N,2,2,2,2,67,67
1143,8777,25-02800,71,1,1,0,1,0,2,1,2,3683.9,7290,10,9,87000.0,8,501,N,2,2,2,2,95,95
1144,8778,25-02800,72,1,1,0,1,0,2,1,1,3683.9,N,N,9,87000.0,8,501,N,2,2,2,2,107,108
1145,8779,25-00703,83,1,1,0,1,0,2,1,1,2195.3,N,N,11,73400.0,7,501,N,2,2,2,2,65,66
1146,8780,25-00703,59,2,1,0,1,0,4,1,1,2195.3,6870,9,9,350000.0,9,501,N,2,2,2,2,134,132
1147,8781,25-01300,59,1,1,0,1,0,3,1,1,1457.2,7380,10,9,94200.0,8,501,N,2,2,2,2,73,68
1148,8782,25-00703,55,1,1,0,1,0,4,1,1,2195.3,7390,10,10,350000.0,9,501,N,2,2,2,2,74,74
1149,8783,25-01300,69,1,1,0,1,0,2,1,1,1457.2,7890,11,10,54800.0,6,441,N,2,2,2,2,29,29
1150,8784,25-00503,34,2,1,0,6,2,4,1,2,2872.7,8090,12,10,178000.0,9,501,N,2,2,2,2,295,295
1151,8785,25-00703,58,1,1,0,1,1,3,1,2,2195.3,8770,15,5,70000.0,7,501,N,2,2,2,2,67,68
1152,8786,25-00703,79,2,1,0,1,0,2,1,1,2195.3,N,N,10,28800.0,4,321,N,2,2,2,2,53,58
1153,8787,25-01300,53,2,1,0,1,0,2,1,1,1457.2,7280,10,9,78300.0,7,501,N,2,2,1,2,100,100
1154,8788,25-01000,58,2,1,0,1,0,2,1,1,2447.1,9470,16,10,120.0,1,501,N,2,2,2,2,63,63
1155,8789,25-01300,32,2,1,0,1,0,2,1,1,1457.2,8370,13,11,30000.0,4,248,N,2,2,2,2,60,60
1156,8790,25-00703,61,1,1,0,1,0,4,1,1,2195.3,3960,4,7,80000.0,7,501,N,2,2,2,2,59,59
1157,8791,25-02800,31,1,1,0,1,1,3,1,2,3683.9,6870,9,10,55000.0,6,501,N,2,2,2,2,120,119
1158,8792,25-00503,37,2,1,0,1,2,4,1,1,2872.7,6890,9,10,250000.0,9,501,N,2,2,2,2,53,53
1159,8793,25-00703,38,2,1,0,1,3,5,1,1,2195.3,7490,10,9,189000.0,9,501,N,1,2,2,2,99,99
1160,8794,25-00503,57,1,1,0,1,0,2,1,1,2872.7,9370,16,7,80000.0,7,501,N,2,2,2,2,115,86
1161,8795,25-00503,42,2,1,0,2,2,4,1,1,2872.7,7860,11,11,25000.0,4,501,N,2,2,2,2,66,64
1162,8796,25-00703,60,1,1,0,1,0,2,1,1,2195.3,5580,6,9,98000.0,8,501,N,2,2,2,2,62,62
1163,8797,25-02800,58,1,1,0,1,0,2,1,1,3683.9,4470,5,5,260000.0,9,501,N,2,2,2,2,55,55
1164,8798,25-00703,59,2,1,0,1,0,2,1,1,2195.3,N,N,5,0.0,0,382,N,2,2,2,2,96,91
1165,8799,25-00703,55,1,1,0,1,0,2,1,1,2195.3,7460,10,9,142700.0,9,501,N,2,2,2,2,72,74
1166,8800,25-02800,58,1,1,0,1,0,2,1,1,3683.9,N,N,5,10100.0,2,501,N,2,1,2,2,296,290
1167,8801,25-02800,63,1,1,0,1,0,2,1,1,3683.9,N,N,9,60110.0,6,501,N,2,2,2,2,88,87
1168,8802,25-02800,30,2,1,0,1,0,2,1,1,3683.9,8290,12,10,100000.0,8,501,N,2,2,2,2,105,105
1169,8803,25-00703,58,1,1,0,1,0,4,1,1,2195.3,N,N,5,0.0,0,501,N,2,2,2,2,134,133
1170,8804,25-00703,44,1,1,0,1,3,6,1,1,2195.3,9470,16,11,120000.0,8,501,N,2,2,2,2,91,91
1171,8805,25-01300,79,1,1,0,1,0,2,1,1,1457.2,N,N,9,76000.0,7,501,N,2,2,2,2,86,85
1172,8806,25-00703,63,1,1,0,1,0,2,1,2,2195.3,1280,4,5,120000.0,8,501,N,2,2,2,2,343,370
1173,8807,25-02800,69,1,1,0,1,0,3,1,1,3683.9,N,N,8,62100.0,6,501,N,2,2,2,2,67,66
1174,8808,25-00703,72,1,1,0,1,0,2,1,1,2195.3,8180,12,7,45000.0,5,360,N,2,2,2,2,89,98
1175,8809,25-00503,57,1,1,0,1,0,2,1,1,2872.7,9370,16,7,80000.0,7,501,N,2,2,2,2,119,88
1176,8810,25-01000,72,1,1,0,1,0,2,1,1,2447.1,7270,10,11,167500.0,9,501,N,2,2,2,2,76,76
1177,8811,25-00503,69,1,1,0,1,0,3,1,1,2872.7,7860,11,7,41700.0,5,318,N,2,2,2,2,41,41
1178,8812,25-00703,45,2,1,0,1,2,5,1,1,2195.3,4795,6,9,250000.0,9,501,N,2,2,2,2,46,46
1179,8813,25-02800,57,2,1,0,1,0,4,1,1,3683.9,7690,10,7,28500.0,4,460,N,2,2,2,2,371,348
1180,8814,25-00703,72,1,1,0,1,0,4,1,1,2195.3,6190,7,10,64000.0,7,501,N,2,2,2,2,54,53
1181,8815,25-00503,72,2,1,0,1,0,2,1,1,2872.7,4270,5,9,54700.0,6,501,N,2,2,2,2,100,90
1182,8816,25-00503,38,2,1,0,6,1,3,1,2,2872.7,8090,12,10,0.0,0,501,N,2,2,2,2,124,113
1183,8817,25-00703,37,2,1,0,1,1,3,1,2,2195.3,8680,14,10,12100.0,2,277,N,2,2,2,2,80,84
1184,8818,25-02800,32,2,1,0,1,3,5,1,1,3683.9,N,N,7,0.0,0,464,N,2,2,2,2,124,99
1185,8819,25-01000,64,2,1,0,1,0,2,1,1,2447.1,7860,11,5,39000.0,5,501,N,2,2,2,2,88,69
1186,8820,25-00503,65,1,1,0,1,0,2,1,1,2872.7,9170,15,12,29400.0,4,501,N,2,2,2,2,57,57
1187,8821,25-00703,66,1,1,0,6,0,2,1,1,2195.3,N,N,9,0.0,0,501,N,2,1,2,2,31,32
1188,8822,25-00503,36,1,1,0,1,2,4,1,2,2872.7,N,N,9,0.0,0,460,N,2,2,2,2,36,36
1189,8823,25-02800,49,2,1,0,1,0,2,1,1,3683.9,8660,14,8,20000.0,3,351,N,2,2,2,2,71,80
1190,8824,25-01300,50,2,1,0,1,0,2,1,1,1457.2,2280,4,9,60000.0,6,501,N,2,2,2,2,105,116
1191,8825,25-01000,42,2,1,0,8,0,3,1,1,2447.1,3980,4,7,75000.0,7,501,N,2,2,2,2,90,42
1192,8826,25-00503,48,1,1,0,6,2,4,1,1,2872.7,6870,9,10,350000.0,9,501,N,2,2,2,2,54,55
1194,8828,25-00703,56,1,1,0,1,0,2,1,1,2195.3,3390,4,10,145000.0,9,501,N,2,2,2,2,54,55
1195,8829,25-02800,55,2,1,0,1,0,3,1,2,3683.9,8590,14,5,20000.0,3,501,N,2,2,2,2,73,73
1196,8830,25-00703,48,1,1,0,8,1,3,1,1,2195.3,6680,8,10,125000.0,9,501,N,2,2,2,2,159,159
1197,8831,25-00703,43,2,1,0,1,4,6,1,1,2195.3,N,N,9,0.0,0,501,N,2,2,2,2,74,75
1198,8832,25-00703,48,1,1,0,1,0,3,1,1,2195.3,9470,16,8,85000.0,8,501,2,2,2,2,2,60,60
1199,8833,25-00503,54,2,1,0,6,0,3,1,1,2872.7,7380,10,12,242000.0,9,501,N,2,2,2,2,54,54
1200,8834,25-02800,52,1,1,0,2,0,2,1,2,3683.9,8191,12,8,25000.0,4,501,N,2,2,2,2,136,119
1201,8835,25-00703,66,1,1,0,2,0,2,1,1,2195.3,7690,10,9,200000.0,9,501,N,2,2,2,2,97,119
1202,8836,25-00503,63,1,1,0,1,0,2,1,1,2872.7,7590,10,9,41000.0,5,501,N,2,2,2,2,63,63
1203,8837,25-01300,34,1,1,0,1,0,2,1,1,1457.2,7870,11,9,61000.0,6,501,N,2,2,2,2,66,65
1204,8838,25-01000,33,2,1,0,1,1,3,1,1,2447.1,3380,4,10,95000.0,8,501,N,2,2,2,2,70,71
1205,8839,25-02800,58,2,1,0,1,0,3,1,1,3683.9,2190,4,5,70000.0,7,501,N,2,2,2,2,100,100
1206,8840,25-01300,58,1,1,0,1,0,3,1,1,1457.2,6991,9,11,352000.0,9,501,N,2,2,2,2,66,66
