,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
5901,1,1,2,1,1,N,9,10
5902,3,1,1,1,1,N,5,7
5903,1,6,2,1,1,N,0,10
5904,1,N,1,1,1,N,N,1
5905,1,1,1,1,2,N,6,9
5906,1,1,1,1,1,N,6,8
5907,2,N,2,1,1,N,N,3
5908,2,3,2,1,1,N,4,4
5909,9,2,2,1,2,N,2,8
5910,2,1,1,1,2,N,8,10
5911,9,N,1,1,1,N,N,3
5912,2,6,1,3,0,N,3,7
5913,2,4,1,1,1,N,0,7
5914,2,6,2,1,2,N,4,8
5915,1,1,2,1,1,N,1,7
5916,1,1,2,1,2,N,7,9
5917,1,N,1,1,1,N,N,3
5918,1,6,2,1,1,N,8,9
5919,1,4,2,1,2,N,0,9
5920,8,6,2,1,2,N,0,9
5921,1,N,1,1,1,N,N,1
5922,1,4,2,1,1,N,4,7
5923,2,6,2,1,1,1,1,4
5924,1,4,2,1,2,N,4,5
5925,1,6,2,3,0,N,0,7
5926,2,1,1,1,2,N,2,4
5927,2,6,2,1,2,N,6,7
5928,1,1,2,1,1,N,7,9
5929,1,6,2,1,2,N,6,9
5930,1,1,2,1,1,N,6,9
5931,1,6,2,1,2,N,9,10
5932,1,1,1,1,1,N,9,11
5933,2,6,2,1,1,N,7,10
5934,9,N,1,1,2,N,N,3
5935,1,1,1,1,2,N,9,10
5936,1,1,1,1,2,N,9,9
5937,1,4,1,1,1,N,5,7
5938,8,5,1,1,2,N,2,4
5939,1,4,1,1,1,N,1,7
5940,1,3,2,2,0,N,2,6
5941,1,1,1,1,1,N,9,4
5942,5,1,1,1,2,N,7,5
5943,9,N,2,1,1,N,N,N
5944,1,1,2,1,1,N,9,10
5945,2,5,1,1,1,N,0,5
5946,2,6,1,1,2,N,0,8
5947,1,1,1,1,1,N,9,9
5948,1,1,1,1,2,N,7,4
5949,1,6,1,1,1,N,1,9
5950,1,6,1,1,2,N,4,9
5951,2,6,1,3,0,5,1,5
5952,2,1,1,1,1,N,8,5
5953,1,4,1,1,1,N,2,5
5954,1,1,2,1,1,N,3,9
5955,2,6,1,1,2,N,0,4
5956,6,N,1,1,2,N,N,2
5957,1,6,1,1,2,N,1,4
5958,1,6,1,2,0,N,2,4
5959,1,6,1,1,2,N,5,6
5960,2,6,2,1,2,N,2,3
5961,1,6,1,1,2,N,0,4
5962,2,6,2,1,1,N,4,5
5963,2,1,2,1,1,N,5,7
5964,1,1,2,1,1,N,5,5
5965,2,6,1,1,1,N,4,5
5966,1,6,2,1,1,N,1,9
5967,9,N,2,1,2,N,N,3
5968,1,2,2,1,1,N,4,9
5969,2,4,1,1,1,N,3,7
5970,1,6,2,1,2,N,0,9
5971,1,6,2,1,2,N,7,8
5972,1,1,1,1,1,N,9,7
5973,1,6,1,1,1,N,0,3
5974,6,1,1,1,2,N,6,10
5975,8,1,2,1,1,N,4,6
5976,2,6,2,1,2,N,0,7
5977,2,6,2,1,2,N,0,5
5978,1,N,2,1,2,N,N,3
5979,1,6,1,1,1,N,4,1
5980,1,1,2,1,1,N,5,7
5981,1,6,2,1,2,N,0,7
5982,1,1,1,1,1,N,9,10
5983,1,6,2,1,2,N,7,9
5984,2,6,2,1,2,N,3,8
5985,6,N,1,1,2,N,N,3
5986,1,6,2,1,1,N,3,5
5987,1,6,2,1,1,N,7,10
5988,2,3,2,1,2,N,1,1
5989,1,N,1,1,1,N,N,2
5990,6,3,2,1,1,N,3,9
5991,2,6,1,1,2,N,5,7
5992,1,1,1,1,1,N,9,11
5993,2,N,1,1,2,N,N,N
5994,1,1,1,1,1,N,9,10
5995,2,4,1,1,2,N,3,7
5996,1,1,1,1,1,N,9,5
5997,1,1,1,1,1,N,8,9
5998,1,6,1,1,1,N,9,11
5999,2,N,1,1,2,N,N,2
6000,1,4,1,1,2,N,8,11
6001,2,4,2,1,1,N,6,4
6002,1,1,2,1,1,N,6,7
6003,6,6,2,1,2,N,2,9
6004,1,3,1,1,2,N,5,5
6005,2,4,1,1,2,N,3,9
6006,1,N,2,1,1,N,N,3
6007,1,4,2,1,2,N,9,10
6008,2,N,1,1,1,N,N,1
6009,1,1,1,1,1,N,7,8
6010,4,6,2,1,2,N,1,4
6011,3,2,2,1,1,N,0,4
6012,1,N,1,1,2,N,N,3
6013,1,6,2,1,2,N,8,10
6014,1,6,2,1,1,N,4,9
6015,1,3,2,1,1,N,7,9
6016,6,1,2,1,1,N,9,9
6017,1,1,2,1,1,N,6,10
6018,9,6,2,1,2,N,2,7
6019,2,4,1,1,2,N,5,N
6020,1,1,2,1,1,N,5,11
6021,2,1,1,1,2,N,1,4
6022,2,6,1,1,2,N,2,1
6023,2,4,2,1,1,N,8,5
6024,1,1,2,1,1,N,9,10
6025,1,6,1,1,2,N,2,5
6026,1,6,1,3,0,N,4,7
6027,1,N,1,1,2,N,N,2
6028,6,1,2,1,1,N,8,10
6029,1,6,2,1,2,N,4,7
6030,1,1,2,1,1,N,2,8
6031,1,1,1,1,1,N,7,10
6032,2,1,1,1,2,N,5,5
6033,2,6,1,3,0,N,2,4
6034,8,6,1,1,2,N,6,9
6035,1,N,2,1,2,N,N,3
6036,2,1,1,1,1,N,9,5
6037,2,6,1,1,1,N,6,5
6038,1,1,1,1,1,N,9,10
6039,1,6,2,1,2,N,5,9
6040,6,1,1,1,1,N,8,10
6041,5,N,1,1,1,N,N,3
6042,1,1,1,1,1,N,9,11
6043,1,N,2,1,1,N,N,2
6044,3,1,2,1,1,N,2,4
6045,1,1,2,1,2,N,2,7
6046,2,4,2,1,2,N,0,4
6047,8,1,2,1,1,N,3,5
6048,1,1,1,1,1,2,9,11
6049,1,3,2,1,2,N,5,7
6050,1,1,2,1,1,N,5,9
6051,1,6,2,1,1,N,6,10
6052,1,N,1,1,1,N,N,1
6053,2,6,1,1,2,N,5,6
6054,1,N,1,1,2,N,N,3
6055,1,1,2,1,1,N,7,10
6056,1,1,2,1,2,N,8,10
6057,6,2,1,1,1,N,9,10
6058,1,N,1,1,2,N,N,3
6059,1,1,1,1,1,N,6,7
6060,9,2,2,1,1,N,3,9
6061,1,N,2,1,2,N,N,2
6062,2,6,2,1,1,N,0,4
6063,2,6,2,3,0,N,1,7
6064,3,6,2,1,2,N,1,4
6065,1,1,1,1,1,N,7,9
6066,1,1,1,1,1,N,9,10
6067,1,3,2,1,1,N,4,9
6068,6,1,2,1,2,N,9,10
6069,2,6,1,1,2,N,6,5
6070,1,6,2,1,1,N,7,10
6071,1,4,2,1,1,N,2,7
6072,2,5,2,1,1,N,0,7
6073,1,1,2,1,2,N,2,5
6074,2,3,2,1,2,N,2,4
6075,2,1,2,1,1,N,4,9
6076,1,3,1,1,1,N,9,5
6077,1,1,1,1,1,N,9,9
6078,1,1,2,1,1,N,5,5
6079,1,N,2,1,1,N,N,1
6080,3,1,2,1,2,N,1,6
6081,1,6,1,1,2,N,0,5
6082,6,6,2,3,0,N,0,7
6083,1,6,2,1,2,N,3,7
6084,1,6,2,1,1,N,1,11
6085,1,1,2,1,1,N,2,8
6086,1,1,1,1,1,N,5,9
6087,1,3,2,1,1,N,4,5
6088,6,6,2,1,2,N,2,7
6089,1,N,2,1,1,N,N,N
6090,4,3,2,1,2,N,1,4
6091,1,1,2,1,1,N,1,5
6092,1,1,2,1,1,N,8,7
6093,2,6,1,1,2,N,6,7
6094,1,1,1,1,1,N,9,10
6095,1,3,2,1,1,N,2,3
6096,1,1,2,1,1,N,6,7
6097,1,3,2,1,1,N,9,12
6098,1,3,2,1,2,N,4,9
6099,2,6,2,1,2,N,4,7
6100,1,6,1,2,0,N,0,4
6101,9,N,2,1,2,N,N,N
6102,9,N,1,1,1,N,N,3
6103,6,2,2,1,2,N,5,10
6104,1,6,1,1,2,N,5,7
6105,1,1,1,1,1,N,8,10
6106,2,4,2,1,2,N,2,5
6107,1,6,2,1,2,N,1,4
6108,1,1,1,1,2,N,9,9
6109,1,1,2,1,1,N,4,5
6110,1,1,2,1,1,N,8,10
6111,1,N,1,1,1,N,N,N
6112,1,6,2,1,2,N,4,9
6113,9,6,2,1,1,N,0,7
6114,2,3,1,1,1,N,7,7
6115,6,4,2,1,2,N,4,10
6116,1,6,1,1,2,N,7,7
6117,1,1,1,1,2,N,6,5
6118,2,6,2,1,2,N,0,10
6119,2,6,1,1,2,N,2,7
6120,6,6,2,1,1,N,5,7
6121,2,3,2,1,2,N,1,5
6122,1,N,2,1,1,N,N,3
6123,9,1,1,1,1,N,6,10
6124,3,N,2,1,2,N,N,3
6125,1,4,2,1,2,N,9,2
6126,2,6,2,1,2,N,1,6
6127,6,1,1,1,2,N,0,12
6128,9,1,1,1,1,N,3,7
6129,1,N,2,1,1,N,N,3
6130,5,5,1,1,1,N,0,3
6131,1,1,2,1,1,N,3,9
6132,1,1,2,1,2,N,9,11
6133,9,2,2,1,2,N,6,8
6134,2,N,1,1,1,5,N,3
6135,1,1,2,1,1,N,5,8
6136,9,1,2,1,1,N,1,9
6137,1,1,1,1,1,N,8,5
6138,8,6,1,1,2,N,5,8
6139,6,4,1,2,1,N,0,2
6140,2,6,1,2,0,N,3,4
6141,2,4,2,1,2,N,1,9
6142,1,1,2,1,1,N,9,7
6143,2,N,1,1,1,N,N,N
6144,3,6,1,1,1,N,0,7
6145,1,1,1,1,2,N,9,12
6146,1,N,1,1,1,N,N,2
6147,1,1,1,1,1,N,9,7
6148,1,N,2,1,1,N,N,3
6149,2,N,2,1,2,N,N,3
6150,1,1,2,1,1,N,5,5
6151,6,6,2,1,2,N,6,8
6152,2,6,1,1,2,N,2,7
6153,2,N,1,1,1,N,N,3
6154,1,1,2,1,1,N,3,8
6155,2,6,2,1,2,N,0,5
6156,2,6,2,3,0,N,1,7
6157,9,1,2,1,1,N,5,9
6158,1,N,2,1,2,N,N,N
6159,2,6,2,1,2,N,5,7
6160,1,3,2,1,2,N,8,10
6161,1,2,1,1,1,N,3,7
6162,1,1,2,1,1,N,3,7
6163,2,6,2,1,2,N,2,8
6164,1,N,1,1,1,N,N,1
6165,1,1,2,1,1,4,3,7
6166,1,N,2,1,1,N,N,3
6167,1,6,2,1,2,N,5,11
6168,1,1,1,1,2,N,2,4
6169,1,6,1,1,2,N,8,9
6170,1,6,1,1,1,N,1,5
6171,6,1,2,1,2,N,9,9
6172,2,4,1,1,1,N,5,7
6173,1,1,1,1,1,N,8,7
6174,6,2,1,1,2,5,9,9
6175,2,6,1,2,0,N,1,7
6176,6,1,1,1,1,N,0,9
6177,1,N,2,1,1,N,N,3
6178,1,6,1,1,1,N,6,8
6179,1,6,1,1,1,N,0,3
6180,2,6,2,3,0,N,3,7
6181,2,4,2,1,1,N,7,7
6182,2,N,1,1,2,N,N,3
6183,1,6,2,1,1,N,9,9
6184,1,1,1,1,1,N,2,7
6185,2,6,2,1,1,N,2,5
6186,1,6,1,1,2,N,0,9
6187,2,N,1,1,1,N,N,3
6188,1,1,1,1,1,6,9,12
6189,2,4,1,1,2,N,5,9
6190,2,3,2,1,1,N,3,7
6191,1,6,1,1,1,N,0,10
6192,1,1,1,1,1,N,9,12
6193,1,6,2,1,2,N,8,9
6194,1,2,2,1,1,N,6,5
6195,1,6,1,1,1,N,5,5
6196,1,1,1,1,2,N,9,7
6197,2,N,1,1,2,N,N,N
6198,1,1,2,1,1,N,5,8
6199,8,6,2,1,1,N,0,4
6200,8,2,1,1,1,N,5,5
6201,2,6,2,1,2,N,1,8
6202,6,1,2,1,1,N,9,12
6203,1,1,2,1,1,N,2,5
6204,1,N,1,1,1,N,N,3
6205,2,6,1,1,2,N,3,5
6206,2,4,2,1,1,N,6,7
6207,1,1,2,1,1,N,8,10
6208,1,3,2,1,1,N,4,9
6209,1,1,2,1,2,N,6,8
6210,2,6,1,1,2,N,4,9
6211,3,6,1,2,0,N,1,6
6212,1,6,1,1,1,N,8,9
6213,3,6,1,1,2,N,0,5
6214,2,6,1,1,2,N,7,8
6215,1,6,1,1,2,N,6,11
6216,1,1,2,1,1,N,9,9
6217,1,N,2,1,1,N,N,3
6218,1,1,2,1,2,N,8,9
6219,2,1,2,1,1,N,4,5
6220,2,4,2,1,2,N,6,7
6221,1,1,2,1,1,N,4,11
6222,2,4,2,1,2,N,5,6
6223,1,3,2,1,1,N,8,10
6224,6,1,1,1,2,N,8,9
6225,1,1,1,1,1,N,6,9
6226,1,1,1,1,1,N,9,6
6227,1,1,1,1,2,N,1,7
6228,6,1,2,1,2,N,8,7
6229,2,N,2,1,2,N,N,3
6230,1,1,2,1,2,N,8,9
6231,2,5,2,1,1,N,0,9
6232,1,2,2,1,1,N,7,8
6233,8,1,1,1,2,N,7,9
6234,1,1,2,1,1,N,3,9
6235,2,6,1,1,2,N,0,4
6236,2,6,1,1,1,N,0,4
6237,2,6,1,3,0,N,4,6
6238,2,6,2,1,1,N,7,8
6239,2,6,1,1,1,N,1,7
6240,1,6,1,1,1,N,6,8
6241,1,1,1,1,2,N,4,5
6242,2,6,2,1,1,N,0,4
6243,2,N,2,1,1,N,N,2
6244,1,1,1,1,1,3,9,9
6245,1,4,2,1,2,N,9,10
6246,1,4,1,1,1,N,1,4
6247,1,6,2,1,1,N,8,10
6248,1,6,2,1,2,N,6,9
6249,1,6,2,1,1,N,1,4
6250,1,1,2,1,2,N,8,9
6251,1,1,2,1,1,N,9,9
6252,2,1,2,1,1,N,2,10
6253,1,4,2,1,2,N,3,8
6254,3,N,1,1,1,N,N,3
6255,1,1,1,1,1,N,9,9
6256,2,6,1,1,1,N,5,7
6257,2,5,2,1,2,N,1,6
6258,2,1,1,1,2,N,4,7
6259,1,3,1,1,1,N,1,9
6260,6,N,2,1,1,N,N,3
6261,1,4,2,1,1,N,8,9
6262,1,6,1,3,0,N,5,5
6263,1,2,1,1,2,N,8,10
6264,2,5,1,1,1,N,3,7
6265,1,3,1,1,1,N,8,11
6266,1,1,1,1,1,N,4,10
6267,1,6,2,1,2,N,7,9
6268,3,1,2,1,1,N,3,5
6269,2,6,2,1,2,N,2,4
6270,2,6,2,1,2,N,1,4
6271,2,6,1,3,0,N,0,10
6272,1,1,2,1,1,N,9,11
6273,1,6,2,1,2,N,1,4
6274,2,6,1,1,2,N,0,4
6275,1,4,2,1,1,N,6,10
6276,1,N,1,1,1,N,N,3
6277,2,6,2,1,2,N,0,7
6278,2,3,2,1,1,N,3,5
6279,1,N,1,1,1,N,N,2
6280,6,6,1,1,2,N,7,9
6281,1,6,1,1,2,N,8,4
6282,1,1,2,1,1,N,8,9
6283,2,N,2,1,2,N,N,2
6284,2,N,1,1,2,N,N,N
6285,2,4,2,1,2,N,5,9
6286,2,6,2,3,0,N,2,7
6287,2,1,1,1,1,N,6,8
6288,1,6,2,1,1,N,1,4
6289,8,N,1,1,2,N,N,3
6290,2,4,1,1,2,N,0,5
6291,8,1,2,1,1,N,0,8
6292,1,6,1,1,2,N,5,9
6293,1,1,2,1,1,N,9,9
6294,2,1,1,1,1,N,0,7
6295,1,6,1,1,1,N,7,9
6296,1,2,1,1,1,N,6,4
6297,2,4,2,1,2,N,2,7
6298,1,6,1,2,0,N,3,4
6299,2,6,2,1,1,N,0,4
6300,1,1,1,1,1,N,8,10
6301,2,6,2,1,1,N,6,7
6302,1,1,1,1,1,N,7,7
6303,1,2,1,2,0,N,2,4
6304,1,6,1,1,1,N,7,4
6305,1,N,1,1,1,N,N,3
6306,1,1,1,1,2,N,6,9
6307,2,6,1,1,1,N,8,10
6308,1,1,2,1,1,N,9,9
6309,3,N,2,1,1,N,N,3
6310,3,6,1,3,0,N,0,3
6311,1,1,2,1,1,N,5,5
6312,2,6,2,3,0,N,0,5
6313,1,6,1,3,0,N,0,7
6314,1,6,1,3,0,N,6,7
6315,2,N,1,1,1,N,N,N
6316,6,2,2,1,2,N,2,5
6317,2,N,2,1,2,N,N,3
6318,2,2,1,1,2,N,4,5
6319,2,4,2,1,2,N,3,7
6320,1,N,2,1,2,N,N,3
6321,1,1,1,1,2,N,6,7
6322,1,6,2,1,1,N,6,9
6323,2,3,2,1,1,N,0,7
6324,1,6,1,2,0,N,3,8
6325,1,6,2,3,0,N,1,7
6326,9,6,1,1,1,N,1,4
6327,1,N,1,1,2,N,N,3
6328,1,1,2,1,1,N,6,5
6329,1,4,2,1,1,N,7,12
6330,1,4,2,1,1,N,9,11
6331,1,1,1,1,2,N,9,10
6332,1,1,2,1,1,N,5,9
6333,2,N,2,1,2,N,N,3
6334,1,6,2,1,1,N,9,9
6335,3,6,2,1,2,N,3,8
6336,1,1,1,1,1,N,9,9
6337,1,6,1,1,2,N,8,9
6338,3,1,1,1,1,N,9,5
6339,1,N,1,1,2,N,N,3
6340,8,N,2,1,1,N,N,3
6341,6,6,1,2,0,N,0,5
6342,1,1,1,1,2,N,5,8
6343,1,1,2,1,2,N,7,9
6344,1,6,1,2,0,N,1,5
6345,1,6,1,1,1,N,0,5
6346,1,N,2,1,2,N,N,1
6347,8,3,1,1,2,N,2,4
6348,1,6,2,3,0,N,5,7
6349,1,1,2,1,1,N,4,12
6350,1,6,1,3,0,N,1,7
6351,1,6,1,3,0,N,1,7
6352,8,N,2,1,1,N,N,N
6353,1,3,2,1,1,N,7,10
6354,2,N,1,1,1,N,N,3
6355,1,N,2,1,2,N,N,2
6356,8,4,2,1,2,N,4,5
6357,1,1,2,1,1,N,7,10
6358,1,1,1,1,2,N,9,9
6359,2,1,2,1,1,N,0,5
6360,2,4,2,1,2,N,3,7
6361,2,1,2,1,1,N,1,9
6362,8,1,1,1,2,N,2,3
6363,2,6,2,1,2,N,2,8
6364,2,6,1,1,2,N,1,9
6365,1,3,2,1,1,N,1,9
6366,1,6,2,1,1,N,0,4
6367,8,1,1,1,1,N,N,6
6368,1,N,1,1,1,N,N,3
6369,1,1,1,1,1,N,6,7
6370,1,3,2,1,1,N,1,5
6371,6,3,2,1,1,N,2,8
6372,1,6,2,1,2,N,1,3
6373,1,5,1,1,2,N,4,1
6374,2,6,2,1,1,N,3,3
6375,1,4,2,1,1,N,7,7
6376,1,6,1,1,1,N,8,5
6377,1,6,2,1,2,N,2,3
6378,8,1,2,1,1,N,9,7
6379,1,6,1,1,2,N,7,7
6380,1,6,1,1,1,N,1,4
6381,2,N,2,1,2,N,N,3
6382,1,1,2,1,1,N,7,9
6383,1,6,1,1,1,N,0,7
6384,2,N,1,1,2,N,N,2
6385,6,1,1,1,2,N,9,10
6386,1,6,1,1,2,N,5,9
6387,1,6,1,1,2,N,4,5
6388,1,1,2,1,2,N,6,6
6389,4,6,1,1,2,N,5,7
6390,1,2,1,2,0,N,0,8
6391,1,6,1,1,1,N,7,10
6392,1,1,1,1,2,N,6,10
6393,1,1,1,1,1,N,3,7
6394,2,1,1,1,1,N,6,6
6395,2,N,2,1,1,N,N,3
6396,1,6,1,1,2,N,0,4
6397,2,1,2,1,2,N,7,8
6398,6,1,1,1,2,N,9,9
6399,1,N,2,1,2,N,N,N
6400,3,6,2,1,1,N,5,7
6401,1,4,2,1,2,N,4,10
6402,2,6,1,1,2,5,3,4
6403,1,1,1,1,1,N,9,7
6404,1,N,2,1,2,N,N,3
6405,2,6,2,1,1,N,8,9
6406,1,4,2,1,1,N,4,7
6407,1,1,1,1,2,N,9,11
6408,1,2,1,1,2,N,1,5
6409,8,N,1,1,2,N,N,3
6410,1,1,1,1,1,N,9,9
6411,2,1,2,1,2,N,7,9
6412,2,6,2,1,1,N,7,7
6413,1,N,1,1,1,N,N,2
6414,1,6,1,1,1,N,0,4
6415,9,N,2,1,1,N,N,3
6416,2,6,2,1,2,N,4,5
6417,1,6,2,1,1,N,0,5
6418,2,4,2,1,1,N,0,7
6419,1,6,2,1,2,N,9,10
6420,2,1,2,1,2,N,4,8
6421,1,6,2,3,0,N,0,7
6422,2,1,1,1,1,N,9,8
6423,1,6,2,1,1,N,8,5
6424,1,6,1,3,0,N,0,7
6425,1,6,2,1,1,N,8,9
6426,9,1,1,1,2,N,6,5
6427,2,6,2,3,0,N,1,7
6428,1,1,2,1,1,N,6,9
6429,2,6,1,1,2,N,9,9
6430,1,1,2,1,1,N,9,10
6431,1,5,1,1,2,N,6,9
6432,2,N,2,1,1,N,N,N
6433,1,6,2,1,1,N,7,9
6434,1,4,1,3,0,N,2,5
6435,3,6,2,1,2,N,1,9
6436,2,3,2,1,2,N,4,7
6437,6,1,2,1,1,N,1,9
6438,6,2,2,1,1,N,2,10
6439,1,N,2,1,2,N,N,3
6440,1,6,1,3,0,N,0,7
6441,2,2,2,1,1,N,0,8
6442,2,3,2,1,1,N,1,8
6443,2,1,1,1,2,5,8,9
6444,1,6,1,1,1,N,5,7
6445,1,1,1,1,1,N,8,5
6446,1,6,2,1,2,N,8,9
6447,2,2,1,1,2,N,6,8
6448,1,1,1,1,2,N,4,10
6449,1,N,1,1,2,N,N,1
6450,1,6,2,1,2,N,0,4
6451,1,6,2,1,1,N,1,7
6452,2,6,1,1,1,N,1,7
6453,1,N,1,1,1,N,N,3
6454,9,N,2,1,1,N,N,3
6455,1,1,2,1,1,N,1,10
6456,2,6,1,1,1,N,5,4
6457,1,N,2,1,1,N,N,3
6458,1,6,1,1,2,N,8,7
6459,1,1,1,1,2,N,9,9
6460,8,5,2,1,2,N,2,4
6461,1,1,2,1,1,N,2,1
6462,1,N,1,1,1,N,N,3
6463,2,6,2,1,2,N,5,7
6464,1,6,2,3,0,N,2,3
6465,1,1,1,1,1,N,9,9
6466,1,6,1,3,0,N,0,7
6467,6,6,1,1,2,N,5,5
6468,2,6,2,3,0,N,8,7
6469,8,1,2,1,2,N,0,4
6470,1,1,2,1,1,N,7,5
6471,1,6,2,1,1,N,6,9
6472,8,6,2,1,1,N,0,1
6473,2,6,1,1,1,N,4,9
6474,2,1,2,1,2,N,7,12
6475,1,N,2,1,1,N,N,3
6476,1,1,1,1,1,N,6,10
6477,1,6,1,1,2,N,8,5
6478,3,6,2,1,1,N,4,7
6479,1,1,1,1,1,N,8,9
6480,1,2,1,1,1,3,4,4
6481,2,1,1,1,1,N,5,8
6482,1,6,1,1,1,N,8,5
6483,6,1,1,1,1,N,8,9
6484,1,6,1,1,1,N,8,9
6485,6,6,1,1,1,N,2,7
6486,1,4,1,1,1,N,6,7
6487,2,4,1,1,2,N,3,5
6488,2,6,1,3,0,N,0,5
6489,9,N,1,1,1,N,N,2
6490,2,1,2,1,2,N,5,5
6491,1,1,1,1,1,N,8,9
6492,2,1,1,1,1,N,6,9
6493,2,6,2,1,2,N,2,9
6494,2,5,1,1,1,N,8,7
6495,6,N,2,1,2,N,N,N
6496,6,1,1,1,2,N,3,10
6497,1,1,1,1,1,N,8,12
6498,1,1,1,1,1,N,7,10
6499,6,6,2,1,2,N,8,9
6500,1,6,1,1,2,N,6,9
6501,1,6,2,1,1,N,5,7
6502,2,1,1,1,1,N,9,11
6503,2,N,1,1,2,N,N,3
6504,2,1,2,1,1,N,1,7
6505,2,N,2,1,1,N,N,N
6506,6,N,1,1,2,N,N,3
6507,1,6,2,1,1,N,6,7
6508,1,6,1,3,0,N,0,7
6509,1,1,2,1,1,N,9,11
6510,1,1,2,1,1,N,3,9
6511,1,1,1,1,1,5,8,11
6512,1,1,1,1,1,N,8,7
6513,1,1,2,1,1,N,7,9
6514,1,6,1,1,2,N,6,7
6515,1,6,1,1,1,N,5,5
6516,1,1,1,1,1,N,9,5
6517,1,1,1,1,2,N,9,10
6518,1,6,2,1,1,N,6,9
6519,2,N,2,1,1,N,N,3
6520,1,N,1,1,2,N,N,4
6521,8,6,2,1,2,N,6,7
6522,2,1,2,1,1,N,0,5
6523,2,6,2,1,1,N,1,7
6524,1,1,1,1,1,N,9,10
6525,8,4,2,1,1,N,3,4
6526,8,1,1,1,2,N,4,3
6527,2,1,2,1,2,N,1,4
6528,2,6,2,1,1,N,0,7
6529,2,6,2,1,2,N,6,8
6530,1,N,2,1,2,N,N,2
6531,1,6,2,2,0,N,0,4
6532,1,1,1,1,1,N,8,9
6533,1,2,2,1,2,N,0,5
6534,1,3,2,1,1,N,3,5
6535,1,1,1,1,1,N,8,11
6536,1,1,1,1,2,N,9,10
6537,2,1,2,1,2,N,7,7
6538,2,4,1,1,2,N,4,7
6539,1,6,2,1,2,N,1,5
6540,6,1,1,1,2,N,9,11
6541,8,3,1,1,2,N,2,5
6542,2,6,2,1,2,N,2,9
6543,1,6,2,3,0,N,1,4
6544,1,6,1,2,0,N,1,4
6545,1,1,2,1,1,N,7,9
6546,1,N,2,1,1,N,N,2
6547,1,6,1,3,0,N,1,7
6548,2,4,1,1,2,N,8,10
6549,1,6,1,1,1,N,9,10
6550,2,N,1,1,2,N,N,3
6551,2,6,2,1,2,N,4,9
6552,2,6,2,3,0,N,7,9
6553,2,1,2,1,2,N,4,5
6554,2,6,2,1,2,N,5,5
6555,1,1,2,1,1,N,4,11
6556,1,1,2,1,1,N,8,10
6557,1,6,2,1,2,N,0,5
6558,1,6,1,1,2,N,6,5
6559,2,N,2,1,2,N,N,3
6560,2,6,2,1,2,N,7,9
6561,1,6,1,1,1,N,4,5
6562,6,1,2,1,1,N,1,9
6563,1,1,1,1,1,N,9,9
6564,2,6,2,1,2,N,7,11
6565,1,6,2,1,1,N,6,7
6566,1,1,1,1,2,N,6,7
6567,2,6,2,1,2,N,4,4
6568,1,4,2,1,2,N,3,7
6569,1,6,2,3,0,N,0,7
6570,6,6,1,1,2,N,0,4
6571,1,1,2,1,1,N,0,1
6572,1,6,1,1,1,N,2,9
6573,2,4,2,1,1,N,7,5
6574,1,1,2,1,1,N,4,5
6575,1,1,2,1,1,N,1,8
6576,1,4,2,1,1,N,7,12
6577,1,6,1,1,1,N,0,4
6578,1,N,2,1,1,N,N,2
6579,1,N,2,1,1,N,N,3
6580,1,6,1,1,2,N,5,9
6581,9,1,2,1,1,N,9,7
6582,2,1,1,1,1,N,7,8
6583,1,N,1,1,1,N,N,3
6584,2,N,1,1,2,N,N,2
6585,1,1,1,1,1,N,7,5
6586,1,1,2,1,1,N,2,5
6587,6,6,2,1,2,N,1,9
6588,1,N,1,1,1,N,N,2
6589,2,6,1,1,2,N,4,5
6590,2,4,2,1,2,N,2,8
6591,1,1,2,1,1,N,4,5
6592,1,1,2,1,2,N,7,9
6593,1,3,2,1,1,N,2,5
6594,1,3,2,1,2,N,4,9
6595,8,6,1,1,2,N,4,4
6596,1,1,2,1,1,N,9,10
6597,1,1,2,1,2,N,2,9
6598,2,1,2,1,2,N,7,8
6599,2,6,1,1,2,N,1,9
6600,1,6,2,3,0,N,1,7
6601,9,N,1,1,1,N,N,2
6602,6,6,1,1,1,N,8,10
6603,1,1,2,1,1,N,6,10
6604,9,6,2,1,2,N,0,4
6605,1,6,2,1,2,N,0,10
6606,3,N,1,1,1,N,N,3
6607,1,1,2,1,2,1,4,7
6608,2,N,2,1,2,N,N,N
6609,1,1,2,1,1,N,8,9
6610,1,N,2,1,1,N,N,3
6611,2,6,2,1,2,N,4,10
6612,1,N,1,1,2,N,N,N
6613,1,N,2,1,1,N,N,N
6614,6,N,1,1,2,N,N,2
6615,2,N,2,1,1,N,N,2
6616,6,N,1,1,1,N,N,3
6617,1,3,2,1,1,N,8,7
6618,2,4,2,1,2,N,6,7
6619,1,1,2,1,1,N,8,9
6620,1,N,2,1,2,N,N,N
6621,2,1,2,1,1,N,9,7
6622,1,1,1,1,1,N,2,1
6623,2,1,1,1,1,N,7,7
6624,1,1,2,1,1,N,3,7
6625,1,1,2,1,1,N,7,9
6626,1,6,1,3,0,N,5,7
6627,1,6,1,1,2,N,7,10
6628,1,6,1,1,2,N,9,9
6629,2,4,2,1,2,N,7,9
6630,1,N,1,1,1,N,N,N
6631,2,6,1,1,2,N,7,5
6632,1,1,1,1,1,N,8,5
6633,1,6,1,1,1,N,0,3
6634,2,6,1,3,0,N,5,5
