,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
5016,1,1,1,1,1,N,9,12
5017,2,1,1,1,2,N,0,5
5018,1,1,2,1,1,N,9,9
5019,2,6,1,1,1,N,6,9
5020,3,6,1,1,1,N,0,3
5021,1,4,1,1,1,N,8,10
5022,1,6,1,1,1,N,9,10
5023,9,N,1,1,2,N,N,N
5024,2,N,2,1,1,N,N,3
5025,1,6,1,1,2,N,7,9
5026,1,6,1,1,2,N,2,5
5027,6,1,1,1,1,N,3,10
5028,1,1,1,1,1,N,6,7
5029,1,1,2,1,1,N,9,10
5030,6,1,2,1,1,N,7,8
5031,1,6,1,2,0,N,1,7
5032,1,6,1,1,2,N,7,10
5033,1,1,1,1,2,N,2,7
5034,6,1,2,1,1,N,9,12
5035,1,6,2,1,1,N,5,9
5036,2,6,2,1,1,N,0,4
5037,1,3,2,1,2,N,5,7
5038,3,6,1,1,2,N,0,7
5039,1,1,2,1,1,N,4,5
5040,6,6,1,1,2,N,0,9
5041,8,6,2,1,2,N,2,7
5042,2,1,2,1,1,N,0,7
5043,1,N,1,1,1,N,N,3
5044,1,3,2,1,2,N,3,4
5045,6,1,2,1,1,N,6,9
5046,1,1,2,1,1,N,7,10
5047,1,1,1,1,1,N,9,12
5048,1,3,2,1,1,N,3,7
5049,9,N,1,1,1,N,N,2
5050,3,6,2,1,2,N,0,1
5051,2,6,1,1,1,N,3,6
5052,1,6,2,1,1,N,1,9
5053,1,1,2,1,1,N,9,11
5054,1,6,1,1,1,N,9,9
5055,6,1,1,1,1,N,8,12
5056,2,3,2,1,1,N,3,4
5057,1,4,2,1,1,N,8,10
5058,2,6,2,1,2,N,0,9
5059,6,6,1,3,0,N,0,5
5060,1,6,1,1,1,N,7,9
5061,1,4,2,1,1,N,8,7
5062,1,3,2,1,1,N,9,9
5063,2,1,2,1,1,N,0,8
5064,1,6,1,1,2,N,5,9
5065,1,6,2,1,2,N,2,9
5066,1,1,1,1,1,N,8,10
5067,2,6,2,1,1,N,0,6
5068,6,1,2,1,1,N,6,11
5069,1,N,2,1,1,N,N,2
5070,3,N,1,1,1,N,N,2
5071,1,6,2,2,0,N,3,4
5072,1,1,1,1,1,N,8,10
5073,1,1,1,1,1,N,7,10
5074,1,1,1,1,1,N,1,5
5075,2,N,1,1,1,N,N,N
5076,2,5,2,1,1,N,4,9
5077,2,N,2,1,1,N,N,N
5078,2,5,2,1,1,N,0,4
5079,8,1,1,1,2,N,4,5
5080,6,1,1,1,2,N,7,12
5081,1,1,1,1,1,N,5,10
5082,2,1,2,1,2,N,2,3
5083,1,6,1,1,2,N,0,7
5084,4,1,1,1,1,N,9,11
5085,1,6,2,1,2,N,8,9
5086,2,1,1,1,1,N,6,6
5087,2,N,1,1,1,N,N,3
5088,2,4,1,1,1,N,4,5
5089,1,6,2,1,1,N,6,9
5090,1,1,2,1,2,N,9,9
5091,1,N,2,1,1,N,N,3
5092,1,1,2,1,1,N,9,11
5093,1,6,1,1,1,N,1,4
5094,1,1,2,1,1,N,9,5
5095,1,1,2,1,1,N,7,7
5096,2,4,1,1,2,N,2,5
5097,6,N,2,1,2,N,N,1
5098,1,1,1,1,1,N,9,10
5099,2,4,2,1,1,N,7,5
5100,1,1,1,1,1,N,7,9
5101,1,N,1,1,1,N,N,3
5102,1,3,2,1,2,N,1,9
5103,1,4,1,1,2,N,2,5
5104,1,N,1,1,1,N,N,2
5105,1,1,1,1,1,N,9,11
5106,2,6,2,1,1,N,3,4
5107,1,1,1,1,1,N,6,6
5108,2,3,1,1,1,N,4,4
5109,1,1,2,1,1,N,7,9
5110,1,1,2,1,1,N,2,7
5111,2,6,1,1,2,N,4,5
5112,3,N,2,1,1,N,N,3
5113,2,1,1,1,2,N,7,9
5114,2,6,1,1,2,N,2,5
5115,2,6,2,3,0,N,0,3
5116,1,1,1,1,1,N,9,9
5117,8,1,1,1,1,N,8,10
5118,2,3,2,1,2,N,2,7
5119,1,1,1,1,2,N,4,5
5120,1,6,2,1,1,N,7,9
5121,1,1,1,1,1,N,8,8
5122,8,N,1,1,2,N,N,1
5123,8,N,1,1,1,N,N,1
5124,1,6,2,1,1,N,9,9
5125,2,6,1,3,0,N,0,7
5126,1,6,1,3,0,N,0,7
5127,1,6,1,1,2,N,4,9
5128,1,6,1,1,2,N,6,7
5129,3,6,1,1,2,N,5,7
5130,1,1,1,1,1,N,6,7
5131,2,N,2,1,1,N,N,N
5132,2,6,1,1,2,N,4,5
5133,1,4,2,1,1,N,0,7
5134,1,1,1,1,1,N,7,7
5135,1,1,2,1,1,N,5,5
5136,1,6,2,3,0,N,2,3
5137,1,1,1,1,1,N,6,7
5138,1,1,1,1,1,N,6,10
5139,1,1,2,1,1,N,7,9
5140,1,4,1,1,1,N,8,11
5141,9,1,2,1,2,N,4,5
5142,2,6,1,1,2,N,0,4
5143,1,1,1,1,1,N,1,7
5144,1,N,2,1,1,N,N,N
5145,9,N,1,1,1,N,N,2
5146,8,1,1,1,2,N,5,8
5147,1,N,2,1,1,N,N,2
5148,1,1,2,1,1,N,9,11
5149,1,4,2,1,1,N,6,12
5150,1,1,1,1,1,N,6,8
5151,1,2,2,1,0,N,1,7
5152,6,1,2,1,1,N,2,7
5153,1,5,1,3,0,N,2,5
5154,3,N,2,2,2,N,N,3
5155,2,1,1,1,1,N,7,4
5156,1,6,1,1,1,N,6,7
5157,1,1,2,1,2,N,9,10
5158,2,6,1,1,2,N,1,7
5159,2,6,2,1,2,N,6,10
5160,1,1,2,1,1,N,9,11
5161,1,1,1,1,1,N,9,10
5162,6,1,1,1,1,N,9,10
5163,1,1,1,1,2,N,6,5
5164,1,6,2,1,1,N,1,10
5165,1,6,2,1,2,N,0,9
5166,1,1,1,1,1,N,9,11
5167,2,3,2,1,1,N,6,7
5168,2,N,2,1,2,N,N,N
5169,1,6,1,1,2,N,6,10
5170,1,1,1,1,2,N,9,10
5171,8,N,2,1,1,N,N,1
5172,1,1,2,1,1,N,8,9
5173,2,4,1,2,0,N,3,5
5174,2,4,1,1,2,N,7,10
5175,1,6,2,1,2,N,6,9
5176,1,6,2,3,0,N,1,4
5177,1,1,1,1,1,N,5,5
5178,8,4,2,1,1,N,6,9
5179,2,4,2,1,2,N,5,5
5180,2,6,1,1,1,N,1,4
5181,1,1,2,1,1,N,0,7
5182,2,4,2,1,2,N,2,7
5183,1,6,1,1,1,N,0,7
5184,1,6,1,1,2,N,8,10
5185,1,3,2,1,1,N,3,9
5186,1,6,1,1,2,N,9,9
5187,1,N,2,1,2,N,N,N
5188,8,N,1,1,2,N,N,1
5189,1,1,1,1,1,N,3,5
5190,2,6,2,1,2,N,4,7
5191,1,N,2,1,2,N,N,1
5192,1,6,1,1,2,N,7,9
5193,1,6,1,1,2,N,2,4
5194,1,6,2,1,2,N,0,7
5195,2,6,2,1,2,N,2,7
5196,2,6,1,2,0,N,0,4
5197,1,4,2,1,2,N,1,5
5198,1,6,1,2,0,N,0,5
5199,1,1,1,1,1,N,9,6
5200,2,6,2,1,1,N,1,5
5201,2,6,2,1,2,N,5,5
5202,1,3,2,1,1,N,6,7
5203,1,N,1,1,1,N,N,3
5204,1,6,1,3,0,N,1,4
5205,2,6,2,1,2,N,5,5
5206,1,6,1,1,2,N,0,10
5207,2,4,1,1,1,N,9,6
5208,1,1,1,1,1,N,9,10
5209,1,1,2,1,1,N,8,10
5210,1,N,2,1,1,N,N,N
5211,3,4,1,1,1,N,7,4
5212,2,N,1,1,2,N,N,N
5213,2,6,2,1,1,N,8,9
5214,6,N,2,1,2,N,N,3
5215,1,3,2,1,1,N,9,10
5216,1,2,1,1,1,N,9,10
5217,1,1,1,1,1,N,5,5
5218,1,N,2,1,2,N,N,N
5219,3,6,2,1,1,N,0,5
5220,2,1,2,1,1,N,0,7
5221,2,6,2,1,0,N,1,7
5222,1,1,1,1,1,N,4,5
5223,2,1,1,1,1,N,9,10
5224,2,6,2,1,2,N,6,11
5225,2,6,2,1,2,N,7,7
5226,1,6,2,1,2,N,1,7
5227,3,4,2,1,1,N,4,5
5228,1,N,2,1,1,N,N,3
5229,2,6,1,3,0,N,8,8
5230,1,6,2,1,2,N,9,9
5231,1,4,2,1,1,N,3,9
5232,2,6,1,1,1,N,7,9
5233,2,4,2,1,2,N,4,7
5234,1,N,2,1,2,N,N,3
5235,1,1,2,1,1,N,0,7
5236,1,1,2,1,1,N,4,8
5237,2,4,1,1,2,N,4,6
5238,1,6,2,1,2,N,1,6
5239,2,1,2,1,1,N,8,9
5240,2,1,1,1,1,N,9,10
5241,1,6,2,1,2,N,9,10
5242,1,6,2,1,1,N,9,10
5243,1,1,2,1,1,N,5,7
5244,1,6,1,1,1,N,2,4
5245,9,N,2,1,2,N,N,1
5246,1,1,1,1,1,N,9,10
5247,9,6,1,1,1,N,4,9
5248,1,4,1,1,1,N,7,10
5249,2,4,2,1,1,N,5,8
5250,1,4,1,1,1,N,6,9
5251,1,1,2,1,1,N,1,7
5252,2,4,2,1,1,N,2,7
5253,2,5,2,1,2,N,4,10
5254,1,6,1,1,2,N,5,7
5255,6,6,2,1,1,N,8,9
5256,9,1,2,1,1,N,5,6
5257,1,1,1,1,1,N,9,9
5258,9,6,2,1,1,N,6,9
5259,1,6,2,3,0,N,2,9
5260,1,1,1,1,2,N,4,5
5261,1,6,1,1,2,N,2,7
5262,1,N,1,1,2,N,N,1
5263,1,1,2,1,1,N,9,11
5264,1,6,1,1,1,N,6,5
5265,8,6,2,1,2,N,5,10
5266,1,4,2,1,1,N,8,9
5267,2,6,1,3,0,N,0,7
5268,1,N,2,1,1,N,N,3
5269,1,1,2,1,1,N,9,9
5270,1,6,1,1,2,N,5,7
5271,8,N,2,1,1,N,N,3
5272,1,6,2,3,0,N,1,7
5273,2,6,2,1,2,N,1,7
5274,8,1,2,1,1,N,0,5
5275,1,4,2,1,1,N,7,11
5276,1,4,1,1,1,N,8,12
5277,5,6,2,1,1,N,2,5
5278,6,4,2,1,2,N,6,3
5279,1,6,1,1,1,N,9,7
5280,1,1,1,1,2,N,6,9
5281,2,4,2,1,2,N,4,8
5282,1,6,2,1,1,N,7,9
5283,1,6,2,3,0,N,1,5
5284,1,6,2,1,1,N,1,8
5285,2,6,1,1,2,N,0,3
5286,1,6,1,1,2,N,1,7
5287,1,6,1,3,0,N,0,7
5288,1,N,2,1,1,N,N,N
5289,1,6,1,1,1,N,2,5
5290,8,1,1,1,2,N,1,5
5291,1,N,1,1,2,N,N,3
5292,2,1,1,1,1,N,1,5
5293,1,1,2,1,1,N,9,9
5294,6,N,2,1,1,N,N,3
5295,1,1,1,1,1,N,9,12
5296,1,1,1,1,2,N,5,5
5297,1,1,1,1,1,N,4,8
5298,1,1,2,1,1,N,7,9
5299,1,6,2,1,2,N,8,10
5300,2,6,2,1,2,N,0,7
5301,1,5,2,1,2,N,3,10
5302,3,6,1,1,2,N,6,10
5303,1,1,2,1,1,N,9,10
5304,1,4,2,1,1,N,7,9
5305,1,6,1,3,0,N,0,5
5306,2,1,2,1,2,N,3,10
5307,1,4,1,2,0,N,9,N
5308,1,3,2,1,2,N,3,9
5309,1,N,1,1,1,4,N,3
5310,6,2,1,1,2,N,6,9
5311,9,6,2,3,0,N,0,5
5312,2,3,2,1,2,N,3,5
5313,1,1,2,1,1,N,9,9
5314,2,6,1,1,2,N,3,7
5315,2,6,1,3,0,N,8,7
5316,1,N,1,1,1,N,N,2
5317,1,6,1,1,1,N,8,8
5318,1,1,2,1,1,N,4,5
5319,1,1,1,1,1,N,8,9
5320,2,4,1,1,2,N,2,10
5321,1,N,2,1,1,N,N,3
5322,1,6,2,1,1,N,8,9
5323,1,1,2,1,1,N,9,11
5324,2,1,2,1,2,N,3,5
5325,1,1,1,1,1,N,9,9
5326,1,6,1,3,0,N,0,4
5327,6,4,2,1,2,N,1,12
5328,1,N,2,1,1,N,N,1
5329,1,1,2,1,1,N,8,12
5330,2,1,2,1,1,N,7,7
5331,1,2,2,3,0,N,0,5
5332,2,6,1,1,2,N,8,5
5333,1,6,2,1,0,N,5,9
5334,2,4,2,1,2,N,9,9
5335,1,1,2,1,1,N,8,5
5336,1,1,2,1,1,N,8,10
5337,8,6,2,1,2,N,8,8
5338,2,6,2,1,2,N,5,9
5339,3,1,2,1,1,N,7,8
5340,1,1,2,1,1,N,0,4
5341,2,4,1,1,1,N,5,7
5342,2,6,2,1,2,N,0,8
5343,2,N,2,1,1,N,N,3
5344,2,1,2,2,2,N,1,9
5345,9,N,1,1,1,N,N,2
5346,2,1,2,1,1,N,6,7
5347,2,4,1,1,1,N,2,3
5348,1,N,2,1,1,N,N,2
5349,1,6,1,3,0,N,1,9
5350,2,2,2,1,1,N,6,5
5351,1,6,1,1,2,N,7,10
5352,1,2,1,2,0,N,0,7
5353,3,N,2,1,1,N,N,1
5354,6,N,2,1,1,N,N,3
5355,1,1,1,1,2,N,5,10
5356,2,6,2,1,1,N,3,7
5357,1,N,1,1,1,N,N,2
5358,1,1,2,1,2,N,7,9
5359,1,4,2,1,2,N,4,9
5360,2,6,2,1,2,N,5,7
5361,8,5,2,1,2,N,2,5
5362,2,N,2,1,2,N,N,3
5363,2,4,2,1,1,N,4,7
5364,1,N,2,1,1,N,N,2
5365,2,6,1,1,2,N,3,6
5366,6,6,1,1,2,N,4,1
5367,1,6,1,1,1,N,2,4
5368,1,N,2,1,1,N,N,1
5369,2,N,2,1,1,N,N,3
5370,3,5,2,1,2,N,6,5
5371,1,1,2,1,1,N,9,9
5372,1,1,1,1,1,N,7,9
5373,2,6,2,1,2,N,0,4
5374,1,6,1,2,0,N,8,7
5375,1,6,1,1,2,N,5,7
5376,3,4,2,1,1,N,3,6
5377,1,1,1,1,2,N,7,7
5378,1,1,2,1,1,N,9,10
5379,2,N,1,1,1,N,N,3
5380,1,1,1,1,2,N,6,7
5381,2,4,1,1,1,N,5,7
5382,1,6,2,1,1,N,1,5
5383,2,6,1,1,1,N,0,7
5384,1,4,2,1,2,N,3,10
5385,1,1,1,1,1,N,4,4
5386,1,1,1,1,1,N,9,8
5387,1,1,1,1,2,N,7,9
5388,1,1,1,1,1,N,9,9
5389,1,1,2,1,1,N,6,6
5390,2,6,2,1,2,N,3,5
5391,2,6,2,1,2,N,4,7
5392,1,4,1,1,1,N,4,7
5393,1,1,1,1,1,N,9,9
5394,1,1,1,1,1,N,3,5
5395,1,4,2,1,2,N,2,10
5396,1,N,1,1,1,N,N,3
5397,3,4,2,1,1,N,0,7
5398,2,6,1,1,1,N,7,7
5399,6,1,2,1,1,N,0,9
5400,1,3,2,1,1,N,2,1
5401,1,1,2,1,1,N,4,5
5402,1,6,2,1,1,N,6,9
5403,2,6,2,1,2,N,0,4
5404,1,1,1,1,2,N,9,10
5405,2,N,1,1,1,N,N,3
5406,2,N,1,1,2,N,N,4
5407,1,1,1,1,1,N,9,12
5408,2,6,1,1,2,N,8,6
5409,9,6,2,1,2,N,0,4
5410,6,6,2,1,1,N,9,9
5411,2,1,1,1,2,N,7,10
5412,7,N,1,1,1,N,4,8
5413,1,1,1,1,1,N,9,9
5414,1,6,2,1,2,N,1,5
5415,2,N,1,1,1,N,N,3
5416,1,1,2,1,1,N,5,7
5417,1,N,2,1,1,N,N,2
5418,2,6,1,1,2,N,1,4
5419,1,1,2,1,1,N,6,10
5420,2,4,2,1,2,N,6,7
5421,1,N,2,1,2,N,N,N
5422,1,1,2,1,1,N,0,7
5423,9,N,2,1,2,N,N,N
5424,1,6,1,3,0,N,8,9
5425,2,4,2,1,2,N,7,7
5426,1,1,2,1,1,2,9,11
5427,3,4,1,1,2,N,7,5
5428,6,6,1,1,2,N,6,10
5429,1,6,2,1,1,N,1,7
5430,1,N,2,1,1,N,N,3
5431,6,6,2,1,1,N,5,5
5432,2,N,2,1,2,N,N,3
5433,1,6,1,1,1,N,9,9
5434,6,1,1,1,1,N,9,11
5435,1,1,2,1,2,N,4,10
5436,2,5,2,1,2,N,3,10
5437,1,N,1,1,2,N,N,3
5438,1,1,1,1,2,N,2,10
5439,2,N,2,1,2,N,N,N
5440,3,5,1,1,2,N,2,4
5441,1,6,1,1,1,N,9,11
5442,1,6,1,1,2,N,6,11
5443,1,1,2,1,1,N,9,5
5444,1,N,2,1,2,N,N,3
5445,8,N,2,1,2,N,N,3
5446,1,4,2,1,2,N,9,11
5447,2,6,2,3,0,N,0,5
5448,2,6,2,1,2,N,0,4
5449,2,6,1,1,1,N,1,5
5450,2,6,2,1,1,N,6,7
5451,2,1,2,1,1,N,5,7
5452,2,6,2,1,2,N,3,7
5453,6,N,1,1,1,N,N,3
5454,2,6,1,1,2,N,3,3
5455,5,6,2,1,2,N,9,5
5456,2,6,2,3,0,N,1,5
5457,6,6,2,1,2,N,6,9
5458,9,1,1,1,1,N,8,10
5459,1,2,2,1,1,N,6,5
5460,1,3,1,1,1,N,7,7
5461,1,1,1,1,1,N,9,10
5462,1,1,2,1,2,N,5,5
5463,8,2,2,1,1,N,6,7
5464,2,5,2,1,1,N,1,7
5465,9,N,1,1,1,N,N,1
5466,2,6,1,3,0,N,5,7
5467,6,N,1,1,1,N,N,4
5468,1,6,1,1,1,N,9,9
5469,2,5,2,1,2,N,6,9
5470,1,1,2,1,1,N,8,8
5471,1,6,1,1,1,N,4,10
5472,1,6,2,1,1,N,1,9
5473,1,1,1,1,2,N,9,10
5474,2,1,1,1,1,N,9,10
5475,1,N,1,1,1,N,N,2
5476,1,N,1,1,1,N,N,2
5477,8,6,2,1,2,N,0,4
5478,6,1,2,1,1,N,9,9
5479,2,6,2,1,2,N,5,7
5480,3,6,1,1,2,N,0,5
5481,1,6,1,3,0,N,1,7
5482,1,6,2,1,1,N,1,7
5483,2,6,1,1,2,N,1,5
5484,9,N,2,1,1,N,N,1
5485,2,1,1,1,1,N,9,9
5486,6,1,2,1,1,N,7,10
5487,3,N,2,1,1,N,N,3
5488,1,1,1,1,2,N,2,7
5489,1,1,1,1,1,N,9,9
5490,2,6,1,1,2,N,5,7
5491,8,6,1,3,0,N,4,4
5492,2,1,2,1,1,N,5,5
5493,6,1,1,1,2,N,6,7
5494,1,1,2,1,1,N,9,10
5495,1,1,2,1,1,N,8,7
5496,1,6,1,1,2,N,4,5
5497,6,4,2,1,2,N,8,10
5498,5,2,2,3,0,N,2,7
5499,1,1,2,1,2,N,9,9
5500,1,6,2,3,0,N,8,9
5501,3,1,2,1,2,N,4,6
5502,6,N,1,1,1,N,N,3
5503,2,6,1,2,0,N,0,7
5504,6,1,2,1,2,N,7,10
5505,1,N,1,1,1,N,N,3
5506,1,1,2,1,1,N,9,11
5507,1,1,2,1,1,N,9,11
5508,6,1,2,1,1,N,0,11
5509,1,N,1,1,1,N,N,3
5510,2,N,2,1,2,N,N,3
5511,1,N,1,1,2,N,N,N
5512,2,6,1,1,2,N,0,4
5513,6,6,1,1,2,N,3,10
5514,2,6,1,1,2,N,0,3
5515,2,6,1,1,2,N,0,7
5516,6,6,1,1,1,N,1,12
5517,1,1,2,1,1,N,5,9
5518,6,1,1,1,1,N,9,12
5519,1,1,1,1,1,N,6,5
5520,1,1,1,1,2,N,0,7
5521,1,6,1,1,1,N,0,4
5522,1,1,2,1,1,N,7,9
5523,9,N,1,1,1,N,N,2
5524,3,4,1,1,1,N,2,6
5525,6,1,2,1,1,N,0,9
5526,6,1,1,1,1,N,9,11
5527,2,6,1,1,2,N,1,7
5528,1,5,2,1,2,N,8,9
5529,2,3,2,1,2,N,3,7
5530,1,6,2,1,1,N,1,10
5531,1,6,2,1,1,N,2,5
5532,1,1,1,1,1,N,5,11
5533,1,3,2,1,1,N,3,9
5534,2,1,1,1,2,N,1,8
5535,1,4,1,1,2,N,4,7
5536,1,1,2,1,1,N,6,9
5537,1,N,1,1,1,N,N,3
5538,2,6,2,1,1,N,1,5
5539,2,6,1,1,1,N,7,8
5540,1,1,1,1,1,N,9,9
5541,1,1,2,1,2,N,4,9
5542,1,N,1,1,2,N,N,3
5543,1,1,2,1,2,N,8,9
5544,2,1,2,1,1,N,5,8
5545,1,1,1,1,1,N,7,9
5546,1,6,2,1,1,N,4,5
5547,1,1,2,1,2,N,2,7
5548,1,4,1,1,2,N,8,9
5549,1,6,1,2,0,N,5,7
5550,1,N,1,1,1,N,N,3
5551,6,6,1,1,1,N,0,9
5552,2,N,1,1,2,N,N,3
5553,3,N,1,1,2,N,N,3
5554,6,1,1,1,1,N,8,12
5555,1,1,2,1,1,N,2,5
5556,3,3,2,1,1,N,4,10
5557,1,6,1,1,2,N,7,9
5558,1,N,1,1,1,N,N,N
5559,2,6,1,3,0,N,1,7
5560,6,N,1,1,2,N,N,3
5561,8,1,2,1,2,N,6,8
5562,2,N,1,1,2,N,N,3
5563,1,6,2,1,2,N,3,11
5564,1,1,2,1,1,N,4,7
5565,1,1,1,1,1,5,9,10
5566,2,3,2,1,2,N,7,9
5567,3,6,1,1,2,N,0,6
5568,2,6,1,1,1,N,4,4
5569,1,1,1,1,2,N,5,10
5570,1,1,1,1,2,N,9,10
5571,2,6,2,2,0,N,2,4
5572,2,4,2,1,1,N,3,4
5573,1,1,2,1,2,N,2,5
5574,2,1,1,1,1,N,8,5
5575,8,6,1,3,0,N,2,7
5576,6,N,2,1,2,N,N,3
5577,1,N,2,1,2,N,N,3
5578,2,3,2,1,1,N,2,5
5579,2,2,1,1,2,N,5,7
5580,6,6,1,1,2,N,7,10
5581,6,6,1,1,1,N,0,4
5582,1,1,2,1,2,N,8,11
5583,2,4,2,1,2,N,4,5
5584,1,1,2,1,1,N,9,5
5585,1,N,1,1,2,N,N,2
5586,2,4,1,1,1,N,0,5
5587,1,6,2,1,2,N,3,4
5588,1,6,2,1,1,N,6,10
5589,1,1,1,1,1,N,0,5
5590,1,1,1,1,1,N,3,7
5591,1,1,1,1,1,N,8,12
5592,1,1,2,1,2,N,2,5
5593,2,6,2,1,2,N,1,8
5594,2,1,2,1,1,N,5,7
5595,9,N,2,1,1,N,N,3
5596,1,1,1,1,1,N,9,7
5597,2,6,2,1,1,N,3,4
5598,8,6,2,1,2,N,1,4
5599,1,6,1,1,2,N,8,10
5600,1,4,2,1,1,N,4,7
5601,2,6,1,1,2,N,0,1
5602,1,6,2,2,0,N,0,7
5603,2,N,1,1,1,N,N,3
5604,2,4,2,1,1,N,3,9
5605,1,1,1,1,1,N,N,2
5606,9,N,2,1,1,N,N,N
5607,2,N,1,1,1,N,N,3
5608,6,1,1,1,1,N,9,9
5609,1,1,2,1,1,N,8,9
5610,1,1,1,1,1,N,0,10
5611,6,1,2,1,1,N,3,7
5612,9,N,1,1,1,N,N,3
5613,1,1,1,1,1,N,7,9
5614,1,6,1,1,1,N,0,5
5615,2,6,2,1,2,N,0,7
5616,1,4,1,1,2,N,6,9
5617,1,3,2,1,1,N,3,4
5618,1,6,2,3,0,N,1,7
5619,2,5,1,1,2,N,3,10
5620,1,1,1,1,1,N,9,9
5621,2,6,2,1,2,N,0,7
5622,1,N,1,1,1,N,7,8
5623,2,1,1,1,2,N,0,9
5624,1,1,1,1,1,N,1,5
5625,1,N,2,1,1,N,N,3
5626,9,N,1,1,2,N,N,N
5627,9,N,1,1,1,N,N,N
5628,2,6,1,1,2,N,4,5
5629,1,N,1,1,1,N,N,N
5630,2,1,1,1,1,N,7,9
5631,2,3,2,3,0,N,4,7
5632,1,1,2,1,1,N,2,7
5633,1,6,2,1,1,N,4,7
5634,9,1,2,1,2,N,3,9
5635,2,6,1,1,1,N,9,6
5636,7,2,2,1,1,N,4,5
5637,1,1,1,1,1,N,5,5
5638,1,6,1,1,2,N,4,9
5639,2,6,2,1,1,N,0,7
5640,1,1,1,1,1,N,6,8
5641,1,1,1,1,1,N,2,9
5642,9,N,2,1,2,N,N,2
5643,2,6,2,1,2,N,2,8
5644,6,2,2,1,1,N,9,11
5645,1,2,1,1,1,N,9,12
5646,1,3,2,3,0,N,3,7
5647,1,6,1,1,2,N,3,4
5648,1,1,2,1,2,N,2,11
5649,2,N,1,1,2,N,N,3
5650,1,1,1,1,1,N,N,2
5651,2,6,2,1,1,N,3,4
5652,1,N,1,1,1,N,N,1
5653,8,1,2,1,1,N,0,10
5654,6,N,1,1,1,N,N,3
5655,1,4,1,1,1,N,7,9
5656,2,5,2,1,1,N,4,4
5657,2,4,2,1,1,N,2,4
5658,1,1,1,1,2,N,5,7
5659,1,N,1,1,1,N,N,4
5660,2,6,1,1,2,N,2,7
5661,1,N,1,1,1,N,N,N
5662,2,4,2,1,1,N,2,7
5663,1,1,1,1,1,N,9,10
5664,1,6,2,1,1,N,5,4
5665,8,6,2,1,2,N,2,4
5666,1,3,1,1,1,N,9,5
5667,1,N,2,1,1,N,N,N
5668,2,6,1,1,2,N,3,4
5669,1,N,2,1,2,N,N,1
5670,1,1,2,1,1,N,8,9
5671,1,N,1,1,2,N,N,3
5672,1,1,2,1,1,N,7,7
5673,1,3,2,1,1,N,5,7
5674,1,1,1,1,1,N,4,5
5675,2,6,1,1,2,N,6,9
5676,1,1,2,1,1,N,5,5
5677,1,1,2,1,1,N,4,9
5678,1,N,1,1,1,N,N,1
5679,1,N,1,1,2,N,N,N
5680,2,4,1,1,1,N,9,10
5681,2,4,2,1,2,N,6,9
5682,9,1,1,1,1,N,9,6
5683,2,N,2,1,2,N,N,3
5684,2,N,2,1,1,N,N,3
5685,2,N,1,1,1,N,N,3
5686,6,1,2,1,1,N,2,9
5687,1,6,2,1,2,N,1,9
5688,2,3,2,1,1,N,4,5
5689,1,1,1,1,1,N,9,11
5690,8,1,1,1,2,N,3,5
5691,2,6,1,1,2,N,2,12
5692,1,4,1,1,1,N,1,8
5693,1,1,1,1,1,N,9,11
5694,2,4,2,1,2,2,5,8
5695,1,2,1,1,1,N,9,9
5696,8,1,1,1,1,N,2,4
5697,1,1,2,1,1,N,8,10
5698,1,1,1,1,1,N,9,12
5699,1,4,1,1,1,N,0,11
5700,1,6,2,1,2,N,4,9
5701,1,N,2,1,2,N,N,2
5702,1,6,1,2,0,N,0,5
5703,1,1,2,1,1,N,0,5
5704,1,N,1,1,2,N,N,3
5705,2,1,2,1,2,N,3,4
5706,1,N,2,1,2,N,N,3
5707,1,1,2,1,2,N,2,10
5708,1,N,1,1,1,N,N,3
5709,1,6,2,1,1,N,3,5
5710,1,6,2,1,1,N,8,9
5711,2,6,2,1,2,N,3,6
5712,2,1,2,1,1,N,8,7
5713,3,6,2,1,1,N,7,5
5714,1,6,1,1,2,2,3,4
5715,1,4,1,1,1,N,1,9
5716,1,6,2,1,0,N,0,4
5717,2,4,1,1,2,N,9,6
5718,1,1,2,1,1,N,5,10
5719,1,N,1,1,2,N,N,3
5720,1,3,2,1,1,N,8,10
5721,2,4,1,3,0,N,3,6
5722,9,N,2,1,1,N,N,3
5723,2,6,1,1,1,N,4,6
5724,2,6,1,3,0,N,2,7
5725,1,6,2,3,0,N,0,7
5726,9,1,2,1,2,N,4,9
5727,1,N,2,1,2,N,N,3
5728,2,6,2,1,2,N,1,5
5729,2,N,2,1,1,N,N,N
5730,1,6,1,1,2,N,4,7
5731,1,1,1,1,1,N,7,8
5732,1,1,1,1,1,N,7,5
5733,1,6,1,1,1,N,1,5
5734,8,1,2,1,2,N,2,5
5735,1,N,2,1,2,N,N,3
5736,3,6,2,1,2,N,0,6
5737,1,4,2,1,2,N,4,9
5738,1,N,2,1,1,N,N,3
5739,1,1,2,1,1,N,5,5
5740,1,1,2,1,1,N,8,10
5741,2,1,2,1,2,N,6,5
5742,9,6,1,1,2,N,4,4
5743,1,6,1,1,2,N,4,10
5744,1,1,2,1,1,N,5,8
5745,1,N,1,1,2,N,N,3
5746,1,1,2,1,1,N,5,3
5747,1,6,2,1,1,N,7,10
5748,6,1,2,1,1,N,6,10
5749,6,6,1,1,2,N,9,11
